id,Product ID,Tool wear [min],Machine failure,Air temperature [K]
34441,L57141,139,0,298.2
34443,L52967,132,0,301.7
34444,L47887,141,0,297.0
34446,L55986,78,0,297.4
34447,L50468,127,0,301.3
34448,L51665,7,0,302.7
34449,L50720,202,0,301.9
34450,L50933,160,0,302.3
34453,L49410,173,0,299.5
34454,L50252,114,0,300.1
34455,L54361,42,0,300.2
34456,L53558,98,0,300.0
34459,L54801,67,0,300.6
34460,L49100,0,0,298.0
34461,L56621,68,0,298.1
34462,L56332,137,0,297.5
34465,L48554,160,0,298.7
34466,L48896,80,0,298.1
34467,L52421,46,0,303.7
34469,L48602,175,0,298.8
34470,L54586,166,0,299.8
34472,L53466,70,0,301.1
34473,L56758,3,0,299.4
34474,L49196,44,0,298.5
34475,L47455,65,0,298.0
34477,L53956,155,0,301.3
34478,L52915,212,0,302.3
34479,L50042,242,0,300.6
34480,L55842,128,0,297.4
34482,L49688,14,0,299.0
34484,L49563,123,0,299.1
34485,L55965,43,0,297.9
34488,L50676,87,0,301.9
34489,L48750,176,0,298.2
34490,L48887,94,0,298.5
34491,L50009,173,0,300.3
34492,L55758,141,0,297.5
34493,L50408,94,0,300.4
34494,L53752,176,0,301.4
34495,L48570,66,0,298.8
34497,L49719,86,0,299.1
34498,L48208,60,0,296.3
34499,L56722,85,0,299.6
34501,L55323,83,0,299.0
34502,L47262,125,0,298.9
34504,L55125,198,0,300.8
34505,L51138,36,0,302.2
34506,L53040,91,0,301.3
34507,L48973,130,0,298.1
34510,L49181,11,0,298.4
34511,L53570,135,0,300.3
34512,L51427,85,0,302.6
34514,L53425,80,0,300.9
34517,L51244,9,0,302.0
34518,L54961,51,0,300.4
34522,L53237,0,0,300.8
34523,L54826,126,0,300.4
34524,L51850,173,0,303.2
34527,L51255,109,0,302.0
34528,L49463,98,0,299.3
34529,L53382,174,0,300.9
34530,L52910,200,0,302.2
34531,L49304,117,0,299.3
34533,L52587,13,0,302.6
34535,L49714,75,0,299.2
34538,L49442,41,0,299.2
34540,L55079,125,0,300.8
34541,L56873,185,0,298.9
34543,L51344,109,1,302.2
34545,L48106,215,1,295.6
34547,L53342,190,0,301.0
34548,L48893,16,0,298.2
34550,L52746,206,0,302.4
34552,L56073,119,0,297.5
34553,L48668,197,0,298.2
34554,L48785,176,0,297.8
34555,L53056,121,0,301.5
34556,L53902,96,0,301.7
34557,L48795,46,0,297.8
34558,L50462,5,0,301.2
34559,L53432,5,0,300.8
34560,L47402,158,0,298.4
34561,L50285,205,0,299.8
34562,L56282,14,0,297.3
34563,L50752,108,0,301.8
34566,L51062,139,0,302.3
34567,L52594,31,0,303.5
34568,L51137,0,0,302.2
34569,L55263,139,0,300.3
34570,L47962,48,0,296.8
34571,L51733,0,0,302.6
34573,L47887,0,0,297.7
34574,L48030,7,0,295.6
34575,L56684,21,0,299.2
34577,L50597,137,0,301.5
34578,L53413,153,0,301.2
34579,L55550,48,0,298.8
34582,L51638,139,0,302.5
34583,L54716,58,0,300.0
34586,L50824,153,0,302.2
34588,L55424,0,0,299.0
34589,L57038,17,0,298.5
34590,L53436,206,1,301.0
34591,L55127,168,0,300.8
34592,L50024,13,0,300.3
34594,L56160,163,0,297.0
34596,L53392,93,0,300.8
34598,L55313,64,0,299.8
34599,L49056,98,0,298.3
34602,L48334,177,0,296.9
34603,L50931,106,0,302.3
34605,L53185,14,0,300.6
34606,L55691,155,0,298.4
34607,L49985,160,0,299.8
34608,L48395,33,0,296.9
34609,L53851,192,0,301.5
34613,L55508,127,0,298.7
34614,L48409,153,0,297.1
34615,L49343,219,0,299.6
34617,L51967,115,0,303.7
34619,L55782,202,0,297.4
34622,L48576,70,0,298.6
34623,L49292,104,0,299.5
34624,L54188,10,0,300.7
34625,L53038,188,0,301.5
34626,L48261,190,0,297.0
34628,L47786,113,0,297.0
34629,L55382,7,0,299.3
34630,L53766,44,0,301.4
34631,L53128,101,0,300.7
34632,L54171,172,0,300.8
34637,L53270,12,0,300.9
34638,L51343,107,0,302.1
34641,L54263,94,0,300.7
34642,L56466,61,0,298.2
34645,L54665,154,0,300.3
34646,L49392,181,0,299.7
34647,L47345,8,0,298.5
34648,L50305,44,0,300.1
34649,L55668,119,0,298.4
34650,L54973,80,0,300.1
34651,L55333,108,0,299.6
34652,L53758,190,0,301.4
34653,L56583,179,0,297.9
34655,L50195,177,0,300.4
34660,L51638,189,0,302.4
34661,L51302,0,0,302.0
34662,L55619,207,0,298.9
34663,L53217,97,0,300.7
34666,L53303,100,0,300.9
34667,L56917,166,0,298.9
34669,L54615,20,0,300.2
34670,L54104,208,0,301.2
34671,L54073,133,0,301.0
34673,L50677,69,0,301.9
34674,L47825,140,0,297.7
34675,L53709,57,0,301.2
34677,L56411,134,0,298.2
34678,L54868,19,0,300.7
34679,L55696,189,0,298.2
34681,L50236,75,0,300.2
34683,L53861,114,0,301.6
34684,L50088,120,0,300.7
34685,L53900,87,0,301.3
34686,L50456,7,0,301.3
34687,L51964,125,0,303.9
34688,L51451,5,0,301.9
34689,L51154,44,0,302.4
34692,L47518,15,0,297.5
34694,L48453,63,0,298.1
34695,L47183,8,0,298.1
34696,L54228,184,0,300.6
34699,L50584,119,0,301.5
34701,L57141,0,0,298.2
34702,L48492,164,0,298.9
34705,L48365,146,0,297.3
34706,L56942,115,0,298.6
34708,L47990,124,0,296.7
34709,L50599,142,0,301.6
34712,L50291,5,0,300.0
34713,L48983,59,0,298.2
34714,L49589,190,0,299.0
34717,L48332,115,0,297.1
34720,L54088,171,0,300.8
34723,L54121,142,0,300.7
34725,L53059,24,0,301.4
34726,L48407,148,0,297.1
34727,L53987,119,0,301.0
34728,L54665,7,0,300.3
34729,L56223,132,0,297.4
34730,L56261,165,0,297.3
34731,L48484,68,0,299.0
34732,L55359,171,0,299.8
34733,L48684,51,0,298.0
34734,L51203,203,1,302.0
34736,L55797,74,0,297.5
34738,L56016,9,0,297.3
34740,L56147,92,0,297.1
34742,L48325,155,0,297.1
34743,L48559,110,0,298.8
34744,L53617,40,0,300.4
34745,L50742,16,0,301.8
34746,L48607,24,0,298.7
34747,L55981,80,0,297.4
34748,L47345,17,0,297.4
34749,L53271,16,0,300.9
34750,L56776,50,0,298.9
34751,L54329,181,0,300.2
34752,L55266,145,0,300.2
34753,L54018,202,0,301.0
34756,L53030,47,0,301.3
34757,L49079,159,0,297.8
34758,L56424,168,0,298.5
34759,L49792,57,0,299.4
34760,L54275,19,0,300.6
34761,L55665,124,0,298.4
34762,L54126,0,0,300.7
34763,L54258,219,0,300.7
34764,L52781,86,0,302.9
34765,L54591,199,0,300.0
34766,L51443,139,0,302.6
34768,L53140,121,0,300.5
34769,L49358,31,0,299.6
34770,L51173,131,0,302.3
34771,L55968,43,0,297.4
34772,L55297,196,0,300.3
34773,L54014,26,0,301.1
34774,L49571,146,0,299.2
34775,L48840,94,0,298.2
34777,L52032,2,0,303.7
34778,L49690,18,0,299.1
34779,L49105,16,0,298.0
34780,L50902,2,0,302.2
34781,L56887,87,0,299.0
34782,L47529,41,0,297.5
34783,L53140,121,0,300.6
34784,L49908,129,0,299.7
34786,L49629,150,0,299.3
34788,L56343,75,0,297.6
34789,L49023,5,0,297.6
34791,L47633,92,0,297.4
34792,L55350,153,0,299.9
34794,L51606,97,0,302.5
34795,L47244,92,0,299.0
34796,L48054,85,0,295.8
34797,L53828,148,0,301.5
34798,L56484,89,0,298.3
34799,L55646,62,0,298.7
34800,L50101,151,0,300.8
34802,L50691,195,0,301.8
34806,L51638,129,0,302.6
34808,L56131,54,0,297.3
34809,L50474,30,0,301.3
34810,L50542,210,0,301.4
34811,L55014,173,0,300.0
34812,L49743,153,0,299.3
34813,L50902,66,0,302.3
34814,L51004,155,0,302.3
34815,L49315,148,0,299.3
34817,L56821,171,0,299.3
34818,L51412,152,1,302.2
34823,L55620,137,0,298.6
34824,L56070,116,0,297.7
34826,L49295,86,0,299.4
34827,L47301,37,0,297.3
34829,L47783,29,0,297.9
34830,L51822,226,1,303.2
34831,L48470,119,0,298.6
34832,L55945,188,0,297.5
34833,L49935,199,0,299.8
34834,L53202,60,0,300.7
34835,L47677,96,0,297.4
34836,L55197,196,0,300.9
34837,L55216,74,0,300.7
34838,L55668,135,0,298.4
34841,L57126,124,0,298.3
34842,L47466,80,0,297.9
34844,L54239,148,0,300.6
34845,L51187,169,0,302.1
34847,L54377,69,0,300.0
34849,L55265,143,0,300.2
34850,L51893,168,0,303.5
34852,L55233,56,0,300.2
34853,L51364,159,1,302.2
34854,L54349,2,0,300.3
34855,L56740,0,0,299.6
34856,L49840,188,0,299.8
34857,L51673,146,0,302.7
34859,L54833,149,0,300.5
34862,L49207,15,0,298.7
34863,L49769,0,0,299.0
34864,L55280,10,0,300.3
34865,L56674,219,0,298.9
34866,L50709,4,0,301.9
34867,L53754,181,0,301.4
34868,L56161,126,0,297.0
34870,L55142,77,0,301.0
34872,L55270,153,0,300.1
34874,L55518,135,0,298.8
34876,L48913,20,0,298.4
34877,L55778,176,0,297.6
34878,L53271,16,0,300.9
34879,L56446,121,0,298.2
34881,L56793,92,0,299.0
34882,L54095,176,0,301.0
34884,L54253,187,0,300.7
34886,L54551,66,0,299.6
34887,L54348,0,0,300.3
34888,L54930,174,0,300.4
34889,L53062,64,0,301.4
34890,L56739,12,0,299.5
34891,L49216,96,0,299.0
34892,L50698,186,0,301.9
34894,L50969,166,0,302.3
34895,L48894,181,0,298.2
34896,L55510,139,0,298.8
34897,L53565,192,0,300.1
34900,L54162,2,0,300.7
34901,L48013,64,0,296.6
34902,L50627,216,0,301.8
34903,L56264,174,0,297.2
34904,L50486,148,0,301.4
34905,L52488,142,0,304.0
34906,L55584,117,0,298.4
34907,L53828,102,0,301.5
34908,L51565,227,0,302.1
34909,L49640,184,0,298.9
34910,L50996,93,0,302.1
34912,L55017,193,0,300.3
34913,L51628,44,0,302.6
34914,L56531,64,0,298.3
34916,L49255,87,0,299.6
34917,L50688,160,0,301.7
34919,L47967,64,0,296.9
34920,L48705,47,0,298.2
34922,L47604,15,0,297.4
34923,L49654,145,0,298.9
34924,L56317,104,0,297.7
34925,L54146,161,0,300.7
34927,L52886,139,1,302.4
34928,L53942,202,0,301.7
34929,L55659,99,0,298.6
34931,L47884,94,0,297.7
34932,L49003,0,0,298.1
34933,L47582,180,0,297.4
34934,L50240,27,0,300.1
34935,L54965,44,0,300.4
34937,L56332,137,0,297.7
34938,L54332,170,0,300.2
34939,L49265,5,0,299.5
34941,L49607,30,0,298.8
34942,L54901,102,0,300.5
34943,L55204,26,0,300.7
34945,L48887,24,0,298.2
34946,L47881,82,0,297.7
34947,L48709,203,0,298.2
34948,L48961,48,0,298.2
34949,L48318,139,0,296.9
34950,L56041,26,0,298.0
34951,L57001,185,0,298.5
34952,L57161,171,0,298.7
34955,L47366,63,0,298.2
34956,L49941,212,0,299.8
34957,L55295,14,0,300.4
34958,L47720,94,0,297.4
34959,L50354,138,0,300.4
34960,L52399,205,0,304.2
34961,L51168,66,0,302.2
34962,L49578,13,0,299.2
34963,L50335,129,0,300.4
34964,L56160,105,0,296.8
34965,L49922,181,0,299.6
34966,L56187,166,0,297.4
34967,L51412,55,0,302.7
34971,L54276,59,0,300.6
34972,L49055,96,0,298.3
34974,L53455,94,0,301.3
34975,L56741,129,0,299.6
34976,L56060,5,0,298.0
34977,L56642,131,0,298.6
34978,L49086,26,0,297.9
34980,L50595,135,0,301.6
34981,L50202,34,0,300.5
34982,L56857,15,0,299.0
34983,L54477,107,0,300.1
34984,L49052,90,0,298.3
34986,L55293,142,0,300.2
34989,L57071,159,0,298.8
34990,L51202,203,0,302.1
34991,L50668,9,0,301.9
34992,L47783,31,0,297.7
34993,L55958,19,0,297.5
34995,L48384,84,0,296.9
34996,L56638,121,0,298.4
34997,L57066,145,0,298.8
34998,L55921,126,0,297.4
35000,L56559,108,0,297.5
35001,L54171,98,0,300.7
35002,L55562,58,0,298.9
35003,L54260,153,0,300.7
35005,L54515,197,0,299.7
35007,L50989,76,0,302.2
35008,L55708,18,0,298.4
35009,L50317,0,0,300.7
35010,L50776,64,0,301.7
35011,L48984,111,0,298.1
35012,L52610,44,0,302.8
35013,L50597,17,0,301.6
35014,L49207,72,0,298.7
35016,L55333,108,0,299.6
35017,L49246,0,0,299.6
35018,L49707,53,0,298.8
35019,L51970,145,0,303.8
35021,L54976,90,0,300.0
35023,L48318,139,0,296.9
35024,L50450,195,0,301.3
35025,L53082,155,0,300.6
35026,L55348,148,0,299.6
35027,L56924,158,0,298.6
35028,L50721,29,0,301.9
35030,L55790,0,0,297.5
35031,L49792,64,0,299.4
35032,L55086,196,0,300.9
35033,L54168,165,0,300.7
35034,L52325,9,0,304.4
35037,L47449,27,0,298.1
35038,L56410,146,0,298.2
35040,L53204,66,0,300.7
35043,L51354,137,0,302.1
35044,L51071,61,0,302.5
35045,L51377,18,0,302.4
35046,L51391,109,0,302.2
35048,L57141,139,0,298.2
35049,L57075,171,0,298.8
35050,L47716,130,0,297.5
35051,L50552,21,0,301.4
35053,L51746,30,0,302.8
35056,L55900,70,0,297.3
35057,L55304,32,0,300.2
35059,L55161,105,0,301.0
35060,L52370,126,0,304.1
35061,L49505,87,0,299.3
35062,L50943,96,0,302.3
35063,L51086,112,0,302.3
35064,L56962,64,0,298.7
35065,L56319,108,0,297.5
35066,L55251,106,0,300.5
35069,L52268,179,0,304.0
35070,L50119,199,0,300.6
35072,L55977,26,0,297.2
35074,L49410,173,0,299.5
35075,L49943,216,0,299.8
35076,L48130,155,0,295.6
35078,L50163,189,0,300.7
35079,L47354,35,0,298.2
35083,L51377,193,0,302.4
35084,L49601,23,0,299.0
35085,L55265,17,0,300.2
35088,L56474,137,0,298.1
35089,L55257,121,0,300.3
35091,L50276,124,0,299.9
35093,L57011,123,0,298.3
35094,L54266,104,0,300.6
35095,L53586,108,0,300.2
35097,L56991,155,0,298.3
35098,L55162,96,0,301.0
35099,L47743,9,0,297.5
35102,L51026,135,0,302.3
35104,L54274,166,0,300.6
35105,L54602,95,0,300.0
35106,L47975,55,0,296.9
35107,L55267,147,0,300.1
35109,L52998,206,0,301.3
35110,L55046,39,0,300.5
35111,L51153,114,0,302.3
35112,L54924,160,0,300.4
35113,L52757,28,0,302.4
35115,L48613,157,0,298.8
35117,L50965,174,0,302.3
35120,L53213,91,0,300.6
35121,L50280,89,0,299.8
35122,L51922,12,0,303.3
35123,L48642,103,0,298.8
35124,L47311,137,0,298.8
35126,L49082,174,0,298.0
35127,L54138,87,0,300.6
35128,L49216,79,0,298.8
35129,L52722,136,0,302.3
35131,L49716,153,0,299.2
35132,L51955,81,0,303.4
35133,L51780,107,1,303.0
35134,L51242,64,0,302.0
35135,L54358,5,0,300.2
35136,L51373,186,0,302.4
35139,L49827,156,0,299.8
35140,L55467,7,0,298.9
35141,L49328,196,0,299.3
35144,L51697,121,0,302.5
35145,L49412,177,0,299.5
35146,L52887,141,0,302.4
35147,L48970,71,0,298.1
35148,L55779,195,0,297.6
35149,L51733,0,0,302.6
35150,L49265,7,0,299.4
35153,L53846,199,0,301.3
35155,L51310,24,0,301.7
35156,L50944,148,0,302.4
35158,L52840,15,0,302.2
35159,L56873,130,0,299.0
35160,L48770,2,0,298.1
35161,L53818,98,0,301.5
35162,L51421,86,0,302.4
35163,L55526,179,0,298.7
35165,L49192,36,0,298.6
35166,L48624,60,0,298.7
35168,L48777,2,0,297.9
35169,L51183,139,0,302.5
35171,L56468,100,0,298.2
35172,L51168,118,0,302.2
35173,L56562,59,0,298.0
35174,L49795,49,0,299.4
35175,L56851,24,0,299.0
35177,L51684,181,0,302.4
35178,L47342,0,0,298.3
35179,L47809,99,0,298.3
35180,L51486,18,0,301.6
35181,L54919,208,0,300.4
35182,L49623,185,0,299.1
35183,L55237,67,0,300.2
35184,L54162,148,0,300.8
35185,L47894,116,0,297.4
35186,L55076,130,0,300.8
35187,L55467,70,0,298.9
35188,L53038,44,0,301.3
35189,L50992,84,0,302.0
35190,L49340,181,0,299.4
35191,L48773,213,0,298.1
35192,L53593,146,0,300.4
35193,L50426,6,0,301.0
35195,L56472,37,0,298.1
35197,L56160,131,0,297.0
35198,L53380,24,0,301.0
35199,L52821,184,0,302.4
35200,L47378,99,0,298.4
35203,L50735,64,0,301.8
35204,L49948,11,0,300.0
35205,L56310,146,0,297.6
35207,L56500,166,0,298.5
35208,L53153,0,0,300.7
35209,L50679,130,0,301.9
35211,L57046,92,0,299.0
35212,L54212,62,0,300.7
35213,L54349,2,0,300.4
35215,L47833,163,0,297.8
35216,L52042,114,0,303.5
35218,L56208,24,0,297.4
35219,L51640,197,0,302.6
35220,L53210,153,0,300.7
35221,L48601,71,0,298.8
35222,L55275,171,1,300.2
35223,L50922,0,0,302.3
35225,L50489,88,0,301.3
35226,L54616,75,0,300.3
35229,L49550,0,0,299.2
35230,L56466,80,0,298.3
35231,L54228,94,0,300.6
35233,L50700,148,0,301.7
35234,L51203,205,0,302.0
35235,L53273,17,0,301.0
35236,L56591,201,0,298.0
35240,L55418,92,0,299.1
35241,L53904,112,0,301.5
35242,L49449,65,0,299.6
35244,L52166,148,0,303.7
35245,L47240,12,0,298.8
35248,L47406,146,0,298.3
35249,L55233,60,0,300.2
35252,L53162,171,0,300.7
35253,L50142,59,0,300.7
35254,L55800,4,0,297.6
35256,L53637,158,0,300.7
35258,L56424,168,0,298.3
35259,L47184,7,0,298.2
35260,L52520,104,0,303.5
35261,L54071,195,0,300.9
35262,L56212,0,0,297.4
35264,L47334,196,0,298.4
35265,L53191,31,0,300.8
35266,L53981,24,0,301.1
35269,L49079,159,0,297.8
35270,L54554,176,0,299.5
35271,L52454,124,0,303.6
35272,L51892,171,0,303.4
35273,L54863,92,0,300.7
35274,L54908,119,0,300.5
35275,L55789,222,0,297.4
35276,L48175,17,0,296.3
35277,L49935,199,0,299.7
35278,L56893,18,0,299.1
35279,L51023,167,0,302.3
35280,L54865,100,0,300.7
35281,L51028,127,0,302.3
35282,L55145,54,0,301.1
35283,L49794,62,0,299.3
35286,L55886,39,0,297.5
35289,L48896,80,0,298.1
35290,L53135,111,0,300.5
35291,L51244,85,0,301.9
35292,L51213,233,0,302.0
35293,L47641,114,0,297.4
35294,L49076,153,0,297.9
35295,L56162,124,0,297.0
35296,L51229,33,0,301.8
35297,L52772,69,0,302.5
35299,L54642,83,0,300.0
35303,L49275,23,0,299.4
35304,L53754,7,0,301.4
35305,L52692,58,0,302.8
35306,L55956,12,0,297.5
35307,L48338,7,0,297.0
35308,L50478,61,0,301.2
35309,L50950,124,0,302.4
35310,L56332,137,0,297.5
35312,L48897,83,0,298.2
35313,L50240,51,0,300.2
35318,L48897,82,0,298.2
35319,L56317,104,0,297.7
35320,L56165,135,0,297.1
35321,L47765,44,0,297.6
35322,L55708,18,1,298.4
35324,L53273,20,0,301.0
35325,L56213,35,0,297.4
35326,L54013,185,0,301.1
35327,L52451,96,0,303.6
35328,L55270,2,0,300.2
35332,L54592,181,0,300.0
35334,L54361,51,0,300.2
35338,L47654,150,0,297.4
35339,L52900,173,0,302.3
35340,L55912,7,0,297.5
35341,L50972,32,0,302.3
35342,L52607,105,0,302.7
35343,L56912,47,0,298.9
35344,L54960,52,0,300.4
35345,L52578,74,0,302.9
35347,L54671,168,0,300.4
35349,L56423,168,0,298.3
35350,L51680,84,0,302.4
35351,L56427,174,0,298.3
35353,L51966,134,0,303.7
35356,L48329,178,0,297.1
35357,L54022,18,0,301.2
35358,L51859,90,0,303.1
35359,L55912,112,0,297.2
35360,L56264,109,0,297.1
35361,L56828,21,0,299.1
35362,L53109,48,0,300.3
35364,L57099,25,0,298.5
35365,L47803,124,0,298.3
35366,L53472,133,0,301.0
35368,L54828,135,0,300.4
35369,L51542,170,0,302.1
35372,L50361,194,0,300.2
35373,L56941,190,0,298.6
35375,L55989,90,0,297.3
35376,L50634,0,0,301.5
35379,L52819,180,0,302.6
35380,L57027,46,0,298.4
35381,L47871,196,0,297.8
35382,L56081,144,0,297.3
35383,L55641,46,0,298.7
35385,L56393,90,0,298.1
35386,L50691,166,0,301.8
35387,L51022,163,0,302.5
35389,L50088,103,0,300.7
35390,L54299,83,0,301.0
35391,L54794,51,0,300.5
35392,L53368,9,0,300.9
35393,L56688,32,0,299.2
35395,L48529,181,0,299.0
35396,L49528,16,0,299.2
35397,L53038,78,0,301.3
35399,L55475,30,0,298.9
35401,L54697,15,0,300.2
35403,L50544,176,0,301.4
35406,L56407,124,0,298.0
35407,L52834,0,0,302.5
35408,L55508,78,0,298.9
35409,L49271,20,0,299.4
35410,L55139,50,0,301.0
35412,L53292,74,0,300.9
35413,L54861,58,0,300.7
35417,L48466,92,0,298.0
35418,L53902,104,0,301.5
35419,L53128,76,0,300.7
35420,L50299,26,0,300.1
35421,L52105,15,0,303.4
35422,L51920,10,0,303.2
35423,L53718,88,0,301.5
35424,L50218,30,0,300.6
35425,L54162,148,0,300.7
35426,L50194,194,0,300.5
35427,L49250,124,0,299.7
35429,L50539,7,0,301.4
35430,L49593,85,0,298.9
35431,L56258,154,0,297.2
35434,L54418,175,0,299.8
35435,L51293,0,0,302.0
35438,L52949,30,0,301.8
35439,L54686,204,0,300.4
35445,L52051,135,0,303.7
35446,L54735,112,0,300.3
35447,L49285,55,0,299.4
35448,L51054,155,0,302.6
35449,L53162,70,0,300.7
35451,L48366,188,0,297.3
35452,L51710,152,0,302.5
35453,L54418,175,0,299.8
35454,L53848,206,0,301.4
35455,L54235,113,0,300.8
35456,L48891,70,0,298.3
35459,L50309,39,0,300.1
35460,L48773,215,0,298.0
35461,L48770,207,0,298.2
35463,L52475,176,0,303.8
35464,L56869,197,0,299.1
35465,L53551,130,0,300.1
35466,L53257,20,0,300.9
35467,L55158,197,0,301.2
35468,L56912,151,0,298.9
35469,L48078,80,0,295.8
35470,L57093,11,0,298.5
35471,L49518,0,0,299.3
35472,L54305,105,0,300.8
35473,L51912,78,1,303.3
35475,L53135,111,0,300.7
35476,L57128,7,0,298.5
35477,L48868,146,0,297.9
35478,L53365,139,0,301.0
35479,L48869,16,0,297.9
35480,L52751,130,0,302.5
35482,L48573,142,0,299.1
35484,L54911,128,0,300.6
35487,L56915,161,0,299.0
35488,L51640,193,0,302.6
35489,L49244,168,1,299.6
35490,L56592,203,0,298.0
35491,L50442,186,0,301.3
35493,L54091,176,0,300.8
35495,L51577,0,0,302.4
35496,L53973,86,0,301.3
35498,L49380,192,0,299.8
35499,L53960,54,0,301.3
35502,L55299,49,0,300.3
35503,L50809,156,0,302.2
35504,L48400,97,0,297.0
35505,L54256,194,0,300.7
35506,L54793,49,0,300.5
35508,L49857,124,0,299.9
35510,L56636,116,0,298.5
35511,L48514,35,0,298.7
35512,L53877,46,0,301.6
35513,L47325,172,0,298.5
35514,L49319,23,0,299.3
35515,L53425,180,0,300.9
35516,L48345,171,0,297.0
35517,L54296,77,0,301.0
35518,L47832,141,0,297.7
35519,L56363,20,0,297.9
35523,L47470,62,0,298.2
35527,L47368,173,0,298.3
35528,L56032,148,0,297.7
35529,L57126,104,0,298.3
35530,L48685,210,0,298.0
35531,L53003,217,0,301.2
35532,L53361,17,0,301.0
35533,L57174,27,0,298.8
35535,L56911,149,0,298.8
35538,L48799,28,0,298.2
35541,L55897,64,0,297.1
35542,L56713,95,0,299.2
35543,L55708,41,0,298.3
35544,L48574,149,0,299.1
35545,L51377,162,0,302.4
35546,L53516,201,0,300.4
35548,L52670,0,1,302.6
35550,L47544,86,0,297.6
35551,L52823,188,0,302.4
35552,L55161,112,0,301.0
35553,L57027,37,0,298.4
35554,L48892,74,0,298.2
35555,L54073,133,0,301.0
35556,L56183,155,0,297.1
35557,L48756,170,0,297.9
35559,L52941,0,0,301.9
35560,L56412,134,0,298.0
35562,L53237,151,0,300.8
35563,L52416,36,0,303.8
35564,L51979,172,0,303.5
35566,L55009,173,0,300.0
35568,L51638,189,0,302.6
35569,L56898,119,0,298.8
35571,L55961,27,0,297.5
35572,L48512,221,0,298.7
35573,L55966,135,0,297.4
35574,L51338,168,0,301.9
35575,L55124,10,0,300.8
35579,L49585,181,0,299.1
35580,L55081,129,0,300.9
35582,L49630,128,0,299.2
35583,L57114,71,0,298.4
35585,L50561,114,0,301.3
35586,L50967,49,0,302.2
35587,L55265,143,0,300.2
35588,L49998,131,0,300.2
35590,L50252,114,0,300.0
35591,L48395,118,0,296.8
35592,L53470,79,0,301.0
35595,L56552,86,0,297.7
35596,L47769,104,0,297.6
35597,L52962,118,0,301.7
35598,L53376,188,0,300.8
35599,L48984,111,0,298.1
35600,L57168,213,0,298.9
35601,L50336,131,0,300.4
35602,L50662,17,0,301.9
35603,L51964,127,0,303.8
35605,L48381,143,0,296.9
35606,L56226,184,0,297.3
35607,L51260,9,0,302.0
35608,L54167,163,0,300.7
35609,L47790,47,0,298.1
35610,L55635,94,0,298.6
35613,L54955,25,0,300.3
35614,L48328,2,0,297.1
35615,L56667,64,0,298.9
35616,L55108,191,0,300.8
35617,L56413,138,0,298.3
35619,L48361,21,0,297.2
35620,L49054,94,0,298.4
35621,L50305,44,0,300.4
35622,L55014,16,0,300.0
35623,L51220,11,0,302.0
35625,L49078,157,0,297.8
35626,L54074,135,0,301.0
35627,L50696,182,0,302.0
35628,L54807,168,0,300.3
35629,L51281,163,0,301.9
35630,L49797,68,0,299.9
35633,L50574,15,0,301.4
35634,L53701,40,0,301.1
35635,L48773,5,0,298.2
35636,L49645,173,0,298.9
35639,L52163,0,0,303.8
35640,L52330,13,0,304.3
35641,L55680,121,0,298.3
35642,L56764,188,0,299.3
35643,L48997,119,0,298.1
35645,L53761,196,0,301.4
35646,L47925,44,0,296.7
35648,L49480,136,0,299.3
35649,L49781,27,0,299.3
35650,L49282,54,0,299.3
35651,L49968,64,0,300.3
35653,L57163,190,0,298.5
35654,L50307,35,0,300.0
35655,L48891,70,0,298.2
35658,L57032,52,0,298.6
35659,L55981,71,0,297.4
35660,L54577,130,0,299.7
35661,L50661,81,0,302.0
35662,L56354,200,1,297.8
35663,L49083,176,0,297.9
35664,L54626,172,0,300.3
35665,L49498,183,0,299.2
35668,L49489,114,0,299.1
35669,L50442,9,0,301.3
35672,L56149,64,0,297.0
35673,L48891,70,0,298.2
35674,L52914,124,0,302.3
35675,L53661,151,0,300.6
35676,L49414,181,0,299.4
35678,L55606,174,0,299.1
35679,L52582,2,0,302.8
35682,L48663,0,0,298.0
35683,L53235,147,0,300.8
35684,L49974,73,0,300.4
35685,L53200,7,0,300.7
35686,L50847,2,0,302.3
35688,L53157,171,0,300.7
35689,L50564,54,0,301.3
35690,L55256,119,0,300.3
35691,L51486,174,0,301.6
35693,L49421,197,0,299.1
35695,L48798,55,0,297.9
35696,L55601,161,0,298.9
35697,L56218,49,0,297.4
35698,L55907,120,0,297.4
35699,L52422,48,0,303.6
35700,L49657,154,0,298.5
35703,L53760,194,0,301.6
35704,L53901,106,0,301.4
35705,L53838,178,0,301.4
35706,L56325,138,0,298.7
35708,L56246,124,0,297.2
35709,L51259,16,0,302.0
35710,L52039,107,0,303.7
35711,L52231,70,0,304.0
35712,L55125,12,0,300.8
35714,L56158,121,0,296.9
35715,L50587,123,0,301.2
35716,L51787,137,0,303.0
35718,L48747,151,0,298.2
35719,L55717,41,0,298.6
35720,L54302,7,0,300.8
35721,L55267,147,0,300.1
35724,L53419,104,0,301.2
35725,L51636,76,0,302.3
35726,L47656,154,0,297.4
35728,L54841,173,0,300.5
35729,L51912,221,0,303.3
35730,L47477,174,0,298.1
35731,L49002,155,0,298.1
35732,L56306,76,0,297.4
35734,L52534,118,0,303.4
35735,L47893,126,0,297.4
35736,L47778,18,0,297.6
35737,L53296,54,0,300.8
35738,L54665,135,0,300.3
35739,L53442,171,0,301.0
35740,L48153,188,0,295.8
