id,Product ID,Tool wear [min],Machine failure,Air temperature [K]
80612,L54250,177,1,300.7
77287,L47575,164,1,297.4
3962,L57070,104,0,298.8
10006,L52965,78,0,301.7
25738,L53988,125,0,301.7
29581,L54255,192,1,300.7
2305,L49855,5,0,299.8
113761,L47445,179,1,298.0
62652,L52372,130,0,303.9
81936,L49463,98,0,299.3
9989,L47339,214,1,298.8
39378,L56461,66,0,298.1
40264,L52762,40,0,302.5
101944,L50063,55,0,300.6
82063,L47778,10,0,297.6
100530,L48275,7,0,296.9
23733,L48397,120,0,297.0
127140,L48956,34,0,298.5
132297,L50747,93,0,301.8
97787,L47805,198,1,298.3
105563,L51876,24,0,303.4
28238,L54033,24,0,301.0
4319,L50529,174,1,301.3
118020,L51698,39,0,302.4
89036,L51475,213,1,301.7
81199,L54237,144,0,300.8
42861,L50880,51,0,302.1
122775,L56746,179,1,299.8
48182,L56733,144,0,299.3
62651,L55748,126,0,298.0
48329,L53876,42,0,301.6
94860,L53774,12,0,301.5
81211,L53113,56,0,300.5
90509,L53955,42,0,301.2
85833,L50482,72,0,301.3
82604,L53118,71,0,300.5
70563,L57058,44,0,298.7
120736,L56747,124,0,299.8
53395,L51644,141,0,302.4
104112,L56253,145,0,297.2
116096,L51769,91,0,302.8
2174,L48297,85,0,296.5
71944,L53745,157,1,301.4
72742,L48127,51,0,295.6
129093,L57122,94,0,298.3
113250,L53886,70,0,301.4
110728,L55403,54,0,299.1
122213,L54861,80,0,300.5
103307,L56598,17,0,298.0
15185,L56137,37,0,297.4
118754,L57139,90,0,298.3
12566,L56253,145,0,297.2
81916,L56873,179,1,298.9
93740,L52608,62,0,302.6
108644,L50674,119,0,301.9
68555,L55550,19,0,298.8
84102,L47384,112,0,298.4
47437,L53380,105,0,301.0
27473,L48882,49,0,298.0
37644,L55606,39,0,299.1
19533,L50377,23,0,300.0
74808,L56473,97,0,298.3
48493,L50579,78,0,301.4
108058,L51221,179,1,302.0
115490,L53932,193,1,301.6
65666,L50596,101,0,301.4
96500,L55446,173,1,299.1
74768,L52434,146,0,303.4
99197,L49668,192,1,298.9
75476,L49127,69,0,298.0
33754,L53030,55,0,301.3
106190,L54514,204,1,299.8
51585,L56733,121,0,299.6
130315,L56753,195,1,299.7
39870,L56327,17,0,297.7
112663,L51385,213,1,302.4
50602,L50989,76,0,302.2
57699,L49366,90,0,299.7
117727,L56665,137,0,298.9
82974,L54248,173,1,300.8
48653,L49527,26,0,299.2
60471,L47778,22,0,297.6
91863,L49285,55,0,299.4
16244,L54994,173,1,300.0
54149,L56073,121,0,297.7
34187,L51926,25,0,303.1
27012,L47647,127,0,297.2
34738,L56016,9,0,297.3
39730,L54296,173,1,301.0
101729,L50490,90,0,301.3
44787,L53648,177,1,300.3
94076,L49181,11,0,298.4
51559,L53172,216,1,300.7
115526,L55870,79,0,297.1
49105,L55254,117,0,300.4
49258,L55982,73,0,297.4
116227,L54237,149,0,300.8
95265,L56041,2,0,297.9
64028,L53650,122,0,300.5
94130,L56041,33,0,297.9
114156,L48524,20,0,298.5
76303,L54253,2,0,300.7
110941,L56307,81,0,297.4
42113,L56440,8,0,298.2
88502,L53433,200,1,301.2
71376,L53526,81,0,300.2
53637,L53697,37,0,301.0
128690,L50097,142,0,300.6
20814,L54253,187,1,300.7
76676,L49551,89,0,299.3
50344,L49016,179,1,297.7
57165,L54693,5,0,300.4
13908,L49351,171,1,299.5
107693,L48750,124,0,298.2
29279,L47330,186,1,298.4
45324,L54044,28,0,301.1
108265,L54714,60,0,300.0
5816,L54654,137,0,300.3
22636,L50240,94,0,300.0
69721,L49961,49,0,300.2
75191,L51264,64,0,302.0
123551,L51449,152,1,302.5
131121,L55737,86,0,298.3
25153,L55591,166,1,298.8
27339,L49659,0,0,299.1
80660,L53250,183,1,300.9
49272,L49426,3,0,299.3
67296,L50446,195,1,301.3
125738,L52746,206,1,302.5
114748,L49531,35,0,299.3
15655,L54235,139,0,300.8
122098,L48070,119,0,295.6
14585,L54723,79,0,300.3
27399,L47360,47,0,298.2
75704,L50943,174,1,302.3
122042,L51396,192,1,301.9
91802,L53528,44,0,300.4
122696,L50876,112,0,302.1
115890,L49630,91,0,298.9
30326,L50481,70,0,301.3
53280,L53342,196,1,301.0
48586,L55256,113,0,300.3
41947,L49480,136,0,299.3
22860,L55947,192,1,297.5
57201,L51623,23,0,302.5
110628,L47251,9,0,298.9
71728,L57170,14,0,298.8
24392,L52325,119,0,304.1
26707,L53526,94,0,300.2
71136,L54172,174,1,300.7
81008,L47301,110,0,298.9
85191,L52880,179,1,302.5
101494,L53647,117,0,300.4
53311,L55265,143,0,300.2
12366,L54253,191,1,300.7
87089,L49053,93,0,298.3
96020,L47792,5,0,298.1
60099,L53996,23,0,300.9
52837,L54752,158,1,300.3
47644,L52306,80,0,304.2
37206,L49900,110,0,299.6
80623,L53047,99,0,301.5
66085,L53271,14,0,300.9
125919,L47253,200,1,298.9
76886,L49414,181,1,299.4
44336,L55906,84,0,297.2
1199,L56352,49,0,297.7
52260,L54269,3,0,300.6
30171,L50147,71,0,300.8
110056,L56375,47,0,297.9
48367,L51893,74,0,303.4
7369,L50049,14,0,300.8
36178,L49876,51,0,299.8
25078,L48464,5,0,298.4
79554,L48429,216,1,297.3
89593,L56747,181,1,299.8
7673,L50276,18,0,299.9
16337,L55526,20,0,298.7
54595,L52784,92,0,302.9
13686,L48927,9,0,298.2
112566,L47388,122,0,298.4
6470,L50265,163,1,300.1
63835,L53374,20,0,300.9
41109,L47806,92,0,298.4
85417,L51120,44,0,302.3
19658,L52494,13,0,303.6
89180,L50376,15,0,300.0
100787,L53658,33,0,300.5
23598,L48430,13,0,297.4
93282,L53480,2,0,301.2
12159,L55886,39,0,297.2
21658,L53166,181,1,300.6
114451,L56251,104,0,297.2
69403,L53011,6,0,301.4
117005,L56615,105,0,298.0
81076,L55134,33,0,301.0
91764,L48475,184,1,299.0
123352,L56076,131,0,297.4
108893,L47206,98,0,299.1
119136,L53942,9,0,301.4
40136,L52818,0,0,302.6
111646,L53432,198,1,300.8
129701,L47570,24,0,297.7
1248,L52992,193,1,301.4
55603,L53636,83,0,300.7
48206,L47788,52,0,298.0
50752,L54488,92,0,300.0
116101,L47274,42,0,299.0
9565,L49816,166,1,299.9
2804,L53382,121,0,301.0
81741,L48491,162,1,298.9
9212,L56260,26,0,297.2
100145,L50618,119,0,301.4
122017,L56483,121,0,298.2
29360,L49371,85,0,299.6
32806,L49076,0,0,297.9
93753,L52002,0,0,303.5
133321,L54221,98,0,300.6
74349,L50007,5,0,300.3
113880,L54758,171,1,300.4
11120,L49461,124,0,299.3
55815,L56170,146,0,297.2
34705,L48365,146,0,297.3
59029,L48953,14,0,298.1
49326,L53978,98,0,301.2
113052,L56506,180,1,298.6
23824,L55304,32,0,300.3
14656,L57015,96,0,298.5
90370,L56111,2,0,297.4
24758,L51809,194,1,303.0
80768,L49285,55,0,299.4
11380,L53128,95,0,300.5
50860,L48741,12,0,298.1
127859,L49319,156,1,299.3
65369,L47654,135,0,297.4
120011,L51585,53,0,302.0
64696,L49741,145,0,299.4
124464,L55550,21,0,298.8
76312,L56470,87,0,298.2
60548,L53446,21,0,300.8
89630,L49197,46,0,298.7
2617,L55808,45,0,297.5
49928,L56253,158,1,297.2
68322,L55860,179,1,297.2
80912,L48523,18,0,298.9
25461,L53354,2,0,300.9
83855,L49184,2,0,298.5
134117,L52329,15,0,304.4
73048,L56911,149,0,298.8
29585,L48642,49,0,298.8
85944,L49448,155,1,299.2
90708,L56269,186,1,297.2
64618,L51644,105,0,302.8
48136,L54749,154,1,300.2
59593,L50127,17,0,300.6
104549,L51123,100,0,302.2
37562,L53270,14,0,300.8
96893,L56161,126,0,297.0
95380,L55774,184,1,297.4
94990,L49730,7,0,299.4
10410,L51901,195,1,303.4
38691,L49218,103,0,299.0
92085,L56911,147,0,298.8
103232,L52869,156,1,302.4
70591,L55432,127,0,299.0
97726,L51038,61,0,302.6
131254,L52412,127,0,303.7
129810,L52773,0,0,302.6
122157,L54342,39,0,300.2
27014,L53444,17,0,300.9
126948,L49868,33,0,299.9
114200,L51931,42,0,303.3
2099,L54049,60,0,301.0
130440,L56470,87,0,298.2
127245,L51572,20,0,302.2
124649,L55877,2,0,297.1
3015,L54073,23,0,300.9
11313,L48892,72,0,298.3
9688,L55231,0,0,300.6
105612,L56016,189,1,297.4
63181,L55970,72,0,297.4
47716,L49243,166,1,299.7
47003,L55969,24,0,297.4
133770,L51964,64,0,303.9
74453,L53953,96,0,301.3
67205,L55016,191,1,300.1
125590,L53142,125,0,300.5
30674,L56148,126,0,297.1
2374,L55046,203,1,300.5
35821,L57118,11,0,298.3
75928,L55435,134,0,299.0
67041,L56140,75,0,297.3
96880,L52070,190,1,303.7
95937,L53049,103,0,301.4
44683,L56376,49,0,298.0
79834,L55549,201,1,298.8
59599,L56043,38,0,298.0
108281,L49053,93,0,298.4
82549,L49504,201,1,299.2
110475,L54418,175,1,299.8
58782,L56414,192,1,298.3
70886,L48693,59,0,298.2
50245,L50522,165,1,301.4
41000,L51645,9,0,302.8
89074,L50497,103,0,301.5
56206,L55452,190,1,298.9
71667,L54724,84,0,300.2
37365,L50454,0,0,301.3
5330,L47993,190,1,296.8
55981,L53256,127,0,301.0
3408,L56781,61,0,299.2
123007,L55970,47,0,297.4
57728,L49684,181,1,299.1
89711,L54748,147,0,300.2
3225,L56724,202,1,299.6
49025,L54274,155,1,300.6
21549,L53082,186,1,300.7
87075,L47792,51,0,298.1
3201,L50405,156,1,300.6
52576,L47309,126,0,298.8
80704,L49354,20,0,299.6
126203,L51040,28,0,302.3
29948,L48962,50,0,298.4
53318,L50689,162,1,301.8
105593,L49397,124,0,299.5
23419,L52563,204,1,302.9
106594,L49858,181,1,300.0
61903,L51690,108,0,302.4
97569,L53434,202,1,301.0
53719,L55280,193,1,300.3
116042,L53141,123,0,300.3
32317,L55326,91,0,299.5
40723,L47579,174,1,297.4
54213,L50927,142,0,302.4
23249,L53377,57,0,301.0
5043,L47901,133,0,297.5
122262,L53337,186,1,301.1
24095,L47642,116,0,297.4
6265,L56293,146,0,297.6
88672,L55784,146,0,297.4
47185,L49935,199,1,299.7
63256,L56246,0,0,297.2
105861,L47765,220,1,297.6
64368,L53415,157,1,301.3
90804,L51887,159,1,303.5
116341,L50677,126,0,301.9
11839,L53361,3,0,301.0
93963,L48544,193,1,298.7
13001,L47389,44,0,298.4
57973,L54238,83,0,300.7
81762,L47365,61,0,298.3
128431,L48484,119,0,298.7
32414,L47887,99,0,297.0
48092,L55665,112,0,298.5
3158,L50029,166,1,300.6
80335,L55646,62,0,298.7
116820,L49191,34,0,298.7
83549,L49211,81,0,298.8
69157,L49377,190,1,299.7
92146,L56423,98,0,298.2
37179,L54245,173,1,300.8
48674,L50830,95,0,302.1
59099,L49051,174,1,298.0
103773,L57023,26,0,298.7
99541,L50363,173,1,300.1
53728,L47941,238,1,296.7
125472,L51895,124,0,303.4
105745,L55391,28,0,299.2
53293,L51568,4,0,302.0
19395,L49095,201,1,298.0
29439,L56407,174,1,298.0
127680,L54227,0,0,300.6
53919,L49899,101,0,299.9
135546,L47663,159,1,297.4
128126,L48894,87,0,298.2
59604,L50227,53,0,300.2
8388,L53142,125,0,300.5
76575,L50236,13,0,300.2
41027,L53102,164,1,300.5
83770,L55952,0,0,297.5
41272,L53235,43,0,300.7
112275,L57114,71,0,298.3
110244,L57033,54,0,298.6
63056,L53292,104,0,300.9
25663,L54612,41,0,300.3
29684,L48395,118,0,296.8
78644,L49047,79,0,298.1
127786,L55647,64,0,298.6
60788,L50254,27,0,300.0
84172,L54255,166,1,300.7
95703,L48520,10,0,298.6
124249,L47778,13,0,297.7
73720,L56160,26,0,297.0
98406,L56589,196,1,298.0
95359,L51001,118,0,302.3
12831,L50092,131,0,300.7
115678,L56467,74,0,298.2
12526,L56875,213,1,299.0
128890,L55589,130,0,298.6
18379,L52933,48,0,302.2
40229,L54275,18,0,300.6
134815,L52781,86,0,302.9
130885,L51572,9,0,302.2
20065,L49789,179,1,299.4
118043,L52717,122,0,302.4
96853,L49286,57,0,299.4
43845,L49426,146,0,299.3
30218,L54694,148,0,300.4
72077,L53992,0,0,300.9
45676,L54192,17,0,300.7
44082,L51622,119,0,302.5
85120,L53947,49,0,301.3
31346,L55157,95,0,301.2
113494,L49590,192,1,299.1
91661,L54788,37,0,300.5
123226,L50492,117,0,301.4
9314,L56258,37,0,297.3
43510,L56878,2,0,298.9
92076,L47535,24,0,297.6
44597,L53039,80,0,301.4
88029,L54824,47,0,300.4
59761,L49317,152,1,299.3
114754,L49646,179,1,299.0
42394,L55076,119,0,300.8
104686,L56162,128,0,297.0
34978,L49086,26,0,297.9
19417,L50533,189,1,301.4
1568,L49320,87,0,299.4
21704,L56875,60,0,298.9
92670,L51983,180,1,303.6
107099,L47706,0,0,297.6
96202,L55161,69,0,301.0
97056,L48989,127,0,298.1
99046,L52147,174,1,303.7
64709,L55868,203,1,297.6
10275,L48496,173,1,299.0
90062,L56696,17,0,298.9
105128,L49124,59,0,298.1
65936,L50224,44,0,300.2
120265,L48035,18,0,296.2
26694,L55297,14,0,300.3
40363,L55297,14,0,300.3
105092,L49257,87,0,299.4
78873,L49087,180,1,297.9
10702,L49864,25,0,299.8
31096,L54716,64,0,300.1
107785,L53038,78,0,301.3
101360,L48867,155,1,298.0
13853,L47721,96,0,297.4
19714,L55127,26,0,300.7
45824,L48165,144,0,296.4
42742,L55600,159,1,298.9
39791,L47606,20,0,297.4
133411,L56814,156,1,299.1
114686,L48846,186,1,298.2
9042,L54381,2,0,300.0
3930,L56247,126,0,297.3
100052,L54782,20,0,300.4
72344,L49310,96,0,299.4
66497,L54274,17,0,300.6
28224,L54051,7,0,301.0
31088,L50930,141,0,302.3
131557,L56786,76,0,298.9
41519,L53595,196,1,300.4
29163,L50558,171,1,301.5
19675,L57141,137,0,298.2
26562,L48839,164,1,297.9
7768,L50657,72,0,301.8
126695,L55369,2,0,299.4
135212,L53919,154,1,301.7
4935,L47396,142,0,298.3
91899,L52597,38,0,302.6
117586,L53561,101,0,300.4
38268,L56320,17,0,297.5
72071,L48735,142,0,298.4
17248,L53808,0,0,301.6
111261,L53973,86,0,301.3
70432,L57152,0,0,298.6
22308,L56196,212,1,297.3
112581,L55736,89,0,298.3
24488,L54690,0,0,300.5
55532,L49082,144,0,298.0
96551,L50785,192,1,301.7
63204,L56261,85,0,297.3
12706,L47729,125,0,297.4
91467,L55694,141,0,298.2
22010,L50983,192,1,302.1
52856,L51810,198,1,303.0
72349,L50791,70,0,301.7
55529,L56679,10,0,299.2
29681,L47685,155,1,297.6
33033,L53453,38,0,301.2
100317,L47902,121,0,297.5
114458,L50009,20,0,300.2
7709,L47416,179,1,298.1
7150,L47617,47,0,297.4
13905,L48078,129,0,295.6
134160,L55994,135,0,297.2
7478,L53448,25,0,300.9
85684,L47897,125,0,297.4
69664,L48403,160,1,297.0
2477,L56310,3,0,297.6
730,L55969,137,0,297.4
91729,L54709,160,1,300.2
62212,L55217,17,0,300.8
61536,L54047,65,0,300.9
13906,L53886,70,0,301.4
11151,L55040,104,0,300.5
88140,L51513,55,0,301.6
101842,L47677,209,1,297.4
120287,L55375,96,0,299.4
128759,L54369,48,0,300.4
2013,L52762,177,1,302.5
9331,L56543,61,0,298.0
68048,L54264,211,1,300.6
37169,L48589,15,0,298.9
55974,L55508,141,0,298.6
72821,L53295,135,0,300.9
11989,L50104,158,1,300.7
84062,L50488,88,0,301.4
127411,L49135,155,1,298.1
49791,L57112,67,0,298.5
90053,L50457,9,0,301.2
115164,L53530,76,0,300.1
124309,L55791,2,0,297.4
131762,L56599,148,0,298.0
119368,L55365,192,1,299.7
43748,L54868,203,1,300.4
108646,L48520,10,0,298.6
62994,L50489,88,0,301.3
109829,L56335,92,0,297.6
99437,L47390,126,0,298.3
121923,L53158,176,1,300.5
81144,L51970,141,0,303.8
121310,L54674,175,1,300.2
72957,L47368,0,0,298.3
62370,L56305,72,0,297.4
111768,L47570,188,1,297.5
1676,L56125,162,1,297.4
39468,L49762,193,1,299.2
104132,L55300,20,0,300.2
15369,L57070,111,0,298.8
48145,L52041,112,0,303.5
69163,L55917,114,0,297.3
97137,L51826,29,0,303.3
50738,L47847,203,1,297.5
79018,L49935,199,1,299.7
109726,L55892,77,0,297.2
98463,L53941,79,0,301.5
7553,L56782,20,0,298.9
38069,L51033,156,1,302.4
114648,L56092,134,0,297.3
112314,L53854,218,1,301.5
14962,L53778,176,1,301.5
69400,L51625,156,1,302.5
95455,L56344,2,0,297.6
36583,L54607,17,0,300.2
78732,L47544,166,1,297.3
129700,L55897,64,0,297.1
33835,L56764,17,0,299.3
126926,L56337,112,0,297.5
45023,L54230,120,0,300.6
35640,L52330,13,0,304.3
79179,L54274,64,0,300.8
70209,L49016,203,1,298.1
88662,L55352,160,1,299.9
11075,L47663,157,1,297.4
101124,L48341,200,1,296.8
41970,L47881,82,0,297.7
90857,L48438,17,0,297.5
53638,L52134,141,0,303.6
111712,L49743,9,0,299.3
69037,L52347,63,0,304.1
33590,L49124,94,0,298.2
116107,L50620,197,1,301.3
56664,L53048,101,0,301.5
119033,L56305,49,0,297.4
6198,L56763,15,0,299.4
108187,L54877,142,0,300.6
3253,L55456,200,1,298.8
43918,L55295,14,0,300.4
1231,L49089,184,1,298.0
94922,L56703,28,0,299.1
7127,L52399,205,1,303.8
6685,L52708,99,0,302.4
91844,L56533,37,0,298.2
117899,L53182,8,0,300.5
10180,L48894,76,0,298.1
102128,L54455,172,1,300.2
109994,L53040,129,0,301.3
132175,L52742,197,1,302.5
120084,L49194,40,0,298.6
63051,L57078,2,0,298.7
68785,L55282,182,1,300.3
104698,L54615,162,1,299.9
11330,L54320,33,0,300.5
99327,L56653,160,1,298.8
59793,L51365,154,1,302.4
37186,L52297,144,0,304.0
122987,L50263,131,0,300.1
82398,L53963,61,0,301.3
52297,L48151,113,0,295.9
96178,L51453,160,1,302.6
1514,L55275,167,1,300.2
103054,L55791,2,0,297.4
59884,L56073,121,0,297.5
93853,L54551,81,0,299.6
24763,L52154,171,1,303.8
82255,L51687,100,0,302.4
105848,L51989,193,1,303.4
77239,L56699,176,1,299.0
4918,L49328,215,1,299.4
31969,L49380,139,0,299.6
13195,L53122,82,0,300.7
121397,L51540,162,1,302.3
43346,L50891,0,0,302.2
42583,L53258,203,1,300.8
19957,L53141,123,0,300.3
92175,L50201,211,1,300.5
23445,L47375,89,0,298.3
13100,L55230,50,0,300.7
97415,L47660,201,1,297.4
101631,L56552,84,0,297.7
66581,L49563,34,0,299.1
104210,L55073,23,0,300.9
102290,L51137,35,0,302.4
44887,L48899,96,0,298.1
15730,L48984,111,0,298.1
15379,L53868,21,0,301.7
45857,L55174,13,0,301.0
4939,L49594,0,0,299.1
44207,L54577,144,0,299.7
12578,L53340,176,1,301.0
81772,L50524,171,1,301.4
132414,L55275,167,1,300.2
56790,L48589,100,0,298.9
10019,L48453,63,0,298.1
35459,L50309,39,0,300.1
50838,L51062,39,0,302.5
90146,L53257,199,1,300.9
1212,L48727,80,0,298.4
7492,L53283,51,0,300.8
62590,L54274,20,0,300.6
44327,L54749,61,0,300.2
98480,L53271,179,1,300.9
120259,L53048,0,0,301.4
74333,L53034,202,1,301.5
33719,L49210,79,0,298.9
30275,L48723,179,1,298.3
108964,L53141,123,0,300.3
84121,L47212,98,0,298.8
24088,L47595,209,1,297.5
77745,L52684,42,0,302.8
43953,L52712,110,0,302.4
75134,L53269,12,0,300.9
122760,L52990,0,0,301.3
47607,L55685,76,0,298.4
88355,L51625,94,0,302.6
26846,L54930,217,1,300.4
132194,L50426,141,0,301.0
18738,L55952,0,0,297.5
46529,L50396,173,1,300.3
123622,L55452,190,1,298.9
31163,L52047,24,0,303.5
118808,L54976,90,0,300.1
1056,L51373,184,1,302.4
96092,L49896,195,1,299.5
105018,L52612,70,0,302.6
4257,L57075,57,0,298.8
41703,L47805,90,0,298.3
83294,L56414,140,0,298.3
15650,L52605,56,0,302.7
91393,L48299,89,0,296.6
33616,L49051,88,0,298.3
107782,L55912,103,0,297.2
34955,L47366,63,0,298.2
106493,L50685,150,0,301.6
11227,L53659,147,0,300.7
77464,L53901,199,1,301.4
19866,L49051,88,0,298.3
70889,L54946,202,1,300.3
70277,L51208,218,1,302.0
136340,L48254,170,1,297.0
132694,L50423,155,1,300.6
130850,L53256,199,1,300.9
44002,L56226,67,0,297.3
7106,L52887,31,0,302.2
29494,L56821,146,0,299.3
4218,L57115,73,0,298.4
87055,L55776,189,1,297.5
101226,L54812,94,0,300.5
55844,L53412,76,0,300.9
119894,L54255,192,1,300.7
13878,L47835,174,1,297.7
53471,L47282,9,0,298.8
96759,L48633,112,0,299.0
53123,L55610,183,1,298.4
87130,L54924,160,1,300.4
105611,L49188,27,0,298.5
9010,L53003,217,1,301.2
13782,L54365,39,0,300.3
103171,L54819,114,0,300.5
10500,L51769,87,0,302.8
44822,L50634,9,0,301.5
17935,L48824,59,0,298.0
84755,L52781,86,0,302.9
114750,L49317,141,0,299.4
55446,L50876,146,0,302.3
110362,L47366,63,0,298.2
84192,L48894,72,0,298.2
54978,L53162,198,1,300.7
55083,L54813,9,0,300.4
58583,L57027,23,0,298.4
778,L48595,203,1,298.7
98258,L47875,33,0,297.5
44068,L47551,17,0,297.5
117430,L54045,37,0,301.1
21364,L50227,41,0,300.2
104357,L55469,93,0,298.9
49280,L55944,186,1,297.4
34796,L48054,85,0,295.8
114662,L53768,213,1,301.6
131587,L50230,158,1,300.1
49568,L47639,44,0,297.4
21556,L48993,49,0,298.2
1670,L49365,53,0,299.8
90367,L57058,125,0,298.8
54870,L47981,100,0,296.9
96582,L50834,41,0,302.1
114463,L50079,104,0,300.6
2415,L53140,121,0,300.5
132792,L56406,122,0,298.0
36607,L49795,64,0,299.3
103961,L51518,2,0,301.6
51658,L54276,17,0,300.6
128042,L53556,138,0,300.1
65298,L48334,156,1,296.9
92587,L48046,53,0,295.9
69808,L56424,168,1,298.3
91876,L56041,33,0,297.9
31473,L55897,64,0,297.1
70138,L56398,103,0,297.7
37307,L47835,0,0,297.6
117020,L50925,128,0,302.4
103541,L54654,192,1,300.3
69371,L48667,126,0,298.2
17489,L48270,6,0,296.9
11691,L51377,193,1,302.4
102051,L47467,49,0,298.2
83457,L51485,17,0,301.6
89225,L49079,159,1,297.8
114579,L57004,192,1,298.4
16412,L49796,55,0,299.4
36724,L53335,24,0,301.0
68211,L51970,197,1,303.8
35369,L51542,170,1,302.1
15896,L50236,76,0,300.2
62432,L54656,0,0,300.3
121444,L53466,70,0,301.0
67636,L52149,167,1,303.9
37715,L56774,43,0,299.1
14473,L56272,59,0,297.2
67750,L56759,5,0,299.5
130550,L50301,155,1,300.1
133469,L57026,35,0,298.3
78764,L48797,53,0,297.8
2666,L54261,205,1,300.7
14661,L49191,34,0,298.7
2072,L51896,0,0,303.4
116468,L49224,118,0,299.3
126301,L49661,175,1,299.0
38247,L50344,152,1,300.4
25439,L55236,56,0,300.2
19580,L50928,130,0,302.3
122334,L50548,14,0,301.5
32710,L53876,42,0,301.7
64475,L55634,32,0,298.6
103924,L47378,99,0,298.4
90141,L49959,35,0,300.1
109696,L50228,46,0,300.4
29774,L54446,26,0,300.4
85027,L54172,164,1,300.8
90085,L50657,72,0,301.8
36142,L52117,96,0,303.5
8669,L56493,59,0,298.5
34231,L47586,188,1,297.4
12257,L51228,39,0,301.9
30816,L56978,112,0,298.8
118718,L48484,150,0,298.8
86120,L49053,92,0,298.4
86727,L51177,177,1,302.3
5582,L53232,138,0,300.9
27620,L48339,152,1,297.0
76460,L56394,21,0,298.0
82364,L55446,171,1,297.3
79213,L54675,153,1,300.3
31585,L48025,57,0,296.3
70741,L49774,11,0,298.8
22244,L50960,9,0,302.2
53547,L53721,95,0,301.4
90368,L53731,202,1,301.3
84204,L47943,59,0,296.8
133277,L48182,100,0,296.3
43397,L48703,104,0,298.1
89766,L56257,2,0,297.3
89341,L57093,119,0,298.5
82251,L48404,139,0,297.0
6112,L48892,166,1,298.2
109403,L54895,80,0,300.5
71789,L55695,28,0,298.3
113782,L53396,101,0,300.9
55524,L53208,75,0,300.6
132753,L49527,26,0,299.2
45795,L55600,159,1,298.8
41053,L56779,101,0,299.0
87996,L51049,8,0,302.7
21963,L48343,127,0,296.9
16010,L51964,127,0,303.9
45622,L52945,77,0,301.7
110831,L50459,0,0,301.2
56496,L48854,203,1,298.1
86328,L55009,173,1,300.1
44816,L49381,95,0,299.8
93271,L56256,0,0,297.2
132911,L50712,6,0,301.9
48484,L56781,61,0,298.9
122044,L50344,152,1,300.4
35016,L55333,108,0,299.6
133590,L53518,206,1,300.4
117100,L52772,65,0,302.7
122954,L50742,80,0,301.7
93799,L56487,23,0,298.3
86152,L51082,38,0,302.2
106829,L54156,133,0,300.8
51232,L53162,186,1,300.7
53814,L53076,169,1,301.1
22169,L55123,139,0,300.8
18292,L49016,183,1,297.7
676,L51254,99,0,301.9
43538,L53845,197,1,301.4
5995,L53013,14,0,301.3
106762,L49033,42,0,297.7
113906,L49754,173,1,299.5
127638,L54264,211,1,300.6
30704,L55278,174,1,300.2
59833,L55014,7,0,300.0
31084,L49410,173,1,299.5
69489,L50759,124,0,301.8
116545,L49952,20,0,299.9
98734,L47300,181,1,298.8
58906,L50299,64,0,300.1
103838,L55594,136,0,298.6
126274,L54732,102,0,300.3
30889,L55962,33,0,297.5
115074,L49273,168,1,299.9
40022,L48306,98,0,296.8
8969,L53656,127,0,300.5
63659,L53940,17,0,301.5
107880,L55475,56,0,298.9
58856,L53041,179,1,301.3
65258,L55296,12,0,300.3
130937,L56257,154,1,297.3
34482,L49688,14,0,299.0
70238,L56440,8,0,298.2
61849,L54689,0,0,300.1
125818,L53470,79,0,301.0
97174,L56202,186,1,297.4
101760,L55980,69,0,297.4
14105,L49516,181,1,299.2
110676,L50660,78,0,301.9
40533,L49078,157,1,297.8
497,L53850,210,1,301.5
72546,L52752,166,1,302.4
22336,L49715,73,0,298.9
36301,L53146,142,0,300.4
88156,L50231,59,0,300.2
121055,L54191,17,0,300.5
9683,L56393,158,1,298.0
35931,L54819,105,0,300.5
68442,L55537,146,0,298.7
77820,L54113,142,0,300.8
36597,L47791,180,1,298.1
37082,L49051,88,0,298.4
25327,L54437,161,1,300.2
105998,L56423,166,1,298.3
84677,L47848,195,1,297.7
121204,L53974,88,0,301.3
91906,L47750,15,0,297.3
107833,L49690,18,0,299.1
121300,L47897,125,0,297.4
21053,L53469,160,1,301.0
3793,L53744,157,1,301.7
128614,L49447,148,0,299.3
59960,L55708,97,0,298.4
56174,L55764,179,1,297.4
16669,L47517,13,0,297.5
28794,L54630,55,0,300.2
120573,L53978,0,0,301.0
34802,L50691,195,1,301.8
43056,L49518,6,0,299.2
105850,L53863,11,0,301.5
102571,L48409,152,1,297.1
62372,L53727,110,0,301.4
12433,L52763,32,0,302.5
28901,L54221,106,0,300.6
4458,L54769,197,1,300.4
134248,L48501,185,1,298.9
133696,L53938,206,1,301.7
4490,L56593,24,0,298.1
93412,L53375,53,0,301.0
82758,L55460,23,0,298.8
133081,L53395,94,0,300.9
36037,L56243,115,0,297.2
67592,L55041,126,0,300.5
132742,L56778,54,0,299.0
105881,L53040,82,0,301.3
101175,L47187,5,0,298.1
81841,L49285,0,0,299.3
59727,L48871,176,1,298.2
108458,L56411,134,0,298.2
132006,L48526,26,0,298.7
6700,L55619,47,0,298.6
132687,L48759,176,1,298.3
61821,L54230,120,0,300.6
44912,L53297,119,0,300.8
70670,L55301,76,0,300.2
48857,L50447,197,1,301.3
31290,L47693,37,0,297.4
92646,L56811,144,0,299.0
21851,L49056,90,0,298.3
129412,L57142,139,0,298.1
