id,Product ID,Tool wear [min],Machine failure,Air temperature [K]
18813,L56731,139,0,299.4
18814,L56091,9,0,297.2
18815,M16354,181,0,298
18816,M18756,74,0,302.2
18817,M21264,170,0,300.2
18818,L51357,144,0,302.5
18819,L49965,57,0,300.2
18820,L56226,67,0,297.3
18821,L53932,168,0,301.6
18822,L56294,51,0,297.5
18823,L53938,203,0,301.6
18824,M15339,139,0,297.4
18825,L52402,0,0,303.9
18826,L50662,124,0,301.9
18827,L55784,211,0,297.4
18828,L48892,188,0,298.4
18829,M21380,18,0,300.6
18830,L54271,2,0,300.6
18831,L49923,71,0,299.6
18832,M18379,188,0,301.9
18833,M18976,201,0,302
18834,L53191,31,0,300.8
18835,L55117,219,0,300.8
18836,L56515,74,0,298.4
18837,M23853,156,0,297.2
18838,M16914,85,0,299.5
18839,L53542,51,0,300
18840,L53996,143,0,300.9
18841,L47470,0,0,298.1
18842,L55863,189,0,297.2
18843,L55165,137,0,301.1
18844,L53435,204,1,301
18845,L51878,137,0,303.4
18846,L47765,220,0,297.6
18847,M15532,206,0,297.6
18848,H30030,39,0,298.1
18849,L53972,84,0,301.3
18850,M20700,31,0,301.1
18851,L52774,69,0,302.6
18852,M18325,199,0,301.4
18853,M22133,42,0,300.2
18854,L55107,73,0,300.7
18855,L51294,194,0,302
18856,L53956,42,0,301.3
18857,L54255,198,0,300.7
18858,M17642,179,0,300.3
18859,M21490,106,0,301.5
18860,L48430,218,0,297.3
18861,M24678,176,0,298.5
18862,L50689,162,0,301.7
18863,M20894,88,0,300.7
18864,L48704,0,0,298.2
18865,M19895,124,0,303.9
18866,L49858,10,0,299.8
18867,H31622,111,0,299.8
18868,L51227,139,0,301.9
18869,L47449,199,0,298
18870,M21046,30,0,301.1
18871,M23588,54,0,297.4
18872,L54788,26,0,300.5
18873,H39392,181,0,298.5
18874,L55668,119,0,298.4
18875,L50527,176,0,301.3
18876,L49858,15,0,299.8
18877,H31774,59,0,299.2
18878,L50639,26,0,301.5
18879,L47433,7,0,298
18880,L53615,36,0,300.3
18881,L54131,81,0,300.7
18882,L48577,13,0,298.7
18883,L56922,179,0,298.9
18884,L53247,172,0,301.1
18885,L55037,104,0,300.5
18886,H35709,123,0,300.3
18887,L53702,31,0,301.1
18888,L52933,48,0,302.2
18889,L54091,176,0,301
18890,M23699,181,0,297.4
18891,L54005,101,0,301
18892,M24159,110,0,298.1
18893,L52460,146,0,303.6
18894,L55476,158,0,297.4
18895,L51699,0,0,302.4
18896,L48797,53,0,297.8
18897,L48755,168,0,298.2
18898,L54554,82,0,299.6
18899,L55900,70,0,297.3
18900,M21383,88,0,301.1
18901,L49878,55,0,300
18902,L49077,155,0,297.8
18903,L56343,169,0,297.5
18904,M18373,155,0,301.9
18905,L50646,174,0,301.8
18906,L55906,84,0,297.2
18907,L49776,181,0,299
18908,L53886,70,0,301.5
18909,L52937,64,0,301.9
18910,M21719,57,0,301.1
18911,L53142,123,0,300.5
18912,M20067,197,1,303.8
18913,L50486,85,0,301.3
18914,L56664,9,0,298.8
18915,M23276,96,0,298.7
18916,M19036,166,1,302.2
18917,L49304,117,0,299.3
18918,L52364,113,0,304
18919,L53196,48,0,300.7
18920,M20181,25,0,303.3
18921,L54274,192,0,300.8
18922,L53162,186,0,300.7
18923,L54384,85,0,300.3
18924,L50478,61,0,301.2
18925,L49607,33,0,298.9
18926,L48756,35,0,298.2
18927,L56469,85,0,298.2
18928,L51146,57,0,302.3
18929,L54562,106,0,299.8
18930,M17624,171,0,300.3
18931,L53793,64,0,301.7
18932,M19341,74,0,302.5
18933,L52070,74,0,303.7
18934,H39274,73,0,298.7
18935,L50007,119,0,300.4
18936,L52345,56,0,304.2
18937,L53937,204,0,301.8
18938,H30639,137,0,297.1
18939,M21681,148,0,301.3
18940,M23751,116,0,297.7
18941,L49623,74,0,299.1
18942,L53637,85,0,300.7
18943,L50984,38,0,302.3
18944,L56345,92,0,297.6
18945,L54222,15,0,300.6
18946,M23972,77,0,297.6
18947,L48550,92,0,298.7
18948,L48684,94,0,298
18949,L48076,129,0,295.6
18950,L49871,74,0,300
18951,L52898,15,0,302.4
18952,L56655,165,0,298.9
18953,M17690,160,0,300.4
18954,L49827,198,0,299.8
18955,L53633,64,0,300.7
18956,L51659,19,0,302.6
18957,L56602,64,0,298.1
18958,H37757,164,0,298.8
18959,H33553,156,0,301.9
18960,L53830,156,0,301.6
18961,H30400,144,0,296.4
18962,L55818,71,0,297.5
18963,M23304,9,0,298.7
18964,M19410,146,0,302.5
18965,L56337,23,0,297.5
18966,H33318,12,0,302.3
18967,L55870,5,1,297.1
18968,L54286,0,0,300.8
18969,L47543,84,0,297.6
18970,M21485,73,0,301.7
18971,L48570,140,0,298.8
18972,L55791,2,0,297.4
18973,L48917,134,0,298.4
18974,L55604,170,0,299.1
18975,M21950,0,0,300.7
18976,L56746,64,0,299.8
18977,M23705,2,0,297.4
18978,L56416,145,0,298.1
18979,L51673,74,0,302.7
18980,L48363,193,0,297.2
18981,H35709,104,0,301
18982,L47231,81,0,298.9
18983,L56473,34,0,298.2
18984,M15016,203,0,298.4
18985,L49787,197,0,299.4
18986,L55124,10,0,300.7
18987,H30001,224,0,297.6
18988,L50783,188,0,301.8
18989,L49850,124,0,299.5
18990,L53625,23,0,300.7
18991,L55567,197,0,298.8
18992,L56782,76,0,298.9
18993,L55257,115,0,300.3
18994,L54517,213,0,299.9
18995,L52101,113,0,303.2
18996,M20651,172,0,301.4
18997,M16381,33,0,298.2
18998,L54157,183,0,300.7
18999,L56918,185,0,298.8
19000,L53947,9,0,301.2
19001,H37371,213,0,300.2
19002,H35124,147,0,302.2
19003,M21765,162,0,300.8
19004,M24842,139,0,298.7
19005,H37209,85,0,300.1
19006,L52812,164,0,302.7
19007,L54859,213,0,300.5
19008,L47411,166,0,298.3
19009,L51652,124,0,302.7
19010,L47622,61,0,297.4
19011,L50250,110,0,300
19012,L55951,166,0,297.5
19013,L51585,53,1,302.4
19014,L48185,188,0,296.3
19015,M20665,173,0,301.4
19016,M23020,76,0,299.7
19017,M24157,114,0,298.1
19018,L47564,136,0,297.5
19019,M15835,121,0,296
19020,M23967,26,0,297.5
19021,M15171,165,0,298
19022,M24079,94,0,297.7
19023,M19587,54,0,303.5
19024,M15201,127,0,297.9
19025,L53372,173,0,301
19026,L48952,25,0,298.4
19027,H37737,108,0,298.6
19028,L56713,95,0,299.2
19029,L48737,18,0,298.2
19030,L53447,23,0,300.7
19031,M21443,17,0,301.5
19032,L50459,13,0,301.2
19033,L54676,215,0,300.3
19034,L50644,71,0,301.7
19035,M17487,98,0,299.8
19036,L51219,9,0,301.9
19037,L55237,67,0,300.2
19038,L53600,0,0,300.3
19039,M16405,143,0,298.4
19040,H33529,139,1,302
19041,L52419,5,0,303.7
19042,L56747,193,0,298.9
19043,M15665,112,0,297
19044,L49054,199,0,298.4
19045,L54691,0,0,300.4
19046,M15682,150,0,296.7
19047,M17237,107,0,299.2
19048,L55789,54,0,297.4
19049,H32573,163,0,300.4
19050,L48897,80,0,298.2
19051,L54403,139,0,299.9
19052,L48453,63,0,298.1
19053,L56115,12,0,297.4
19054,L49640,112,0,298.9
19055,L56327,131,0,297.7
19056,L54409,204,0,299.8
19057,M18754,181,0,302.1
19058,L56247,166,0,297.2
19059,L49079,157,0,297.8
19060,L55770,174,0,297.3
19061,L53774,0,0,301.6
19062,L56045,85,0,297.9
19063,M22342,146,0,300.3
19064,L50530,162,0,301.4
19065,M20770,16,0,300.8
19066,H31567,204,0,299.4
19067,L53034,66,0,301.2
19068,L53349,24,0,301
19069,L54114,59,0,300.8
19070,L48175,175,0,296.3
19071,M17096,186,0,299.3
19072,L53255,151,0,300.9
19073,L52715,122,0,302.6
19074,L49104,136,0,297.9
19075,L49659,139,0,299
19076,M14882,65,0,298.9
19077,L48495,171,0,299
19078,M15568,101,0,297.6
19079,M20980,96,0,300.8
19080,H32278,246,0,300.6
19081,M22862,176,0,300.8
19082,M19148,7,0,301.7
19083,L52207,174,0,303.9
19084,L52194,72,0,303.8
19085,L50102,158,0,300.7
19086,L54235,76,0,300.6
19087,L53134,109,0,300.4
19088,M19382,131,0,302.5
19089,H30058,135,0,297.7
19090,L49692,23,0,298.9
19091,L48013,175,0,296.6
19092,H34167,44,0,303.3
19093,L48117,5,0,295.6
19094,H37328,78,0,300.5
19095,L49235,145,0,299.6
19096,L49959,34,0,300.1
19097,M21559,48,0,301.4
19098,H32073,120,0,299.8
19099,M15768,160,0,295.5
19100,L54241,139,0,300.6
19101,L54104,208,0,301.2
19102,M15546,47,0,297.6
19103,L54913,96,0,300.6
19104,H31402,166,0,299.6
19105,L51342,170,0,302
19106,L55705,124,0,298.4
19107,L47262,25,0,298.8
19108,L49128,57,0,298.1
19109,L54349,2,0,300.3
19110,L55975,141,0,297.2
19111,M20090,22,0,303.8
19112,L51034,194,0,302.4
19113,M17737,59,0,300.6
19114,L48235,122,0,296.8
19115,M18087,91,0,300.5
19116,L55708,18,0,298.4
19117,L51601,97,0,302.6
19118,M19999,142,0,301.7
19119,L48520,10,0,298.7
19120,L53141,190,0,300.3
19121,M23964,19,0,297.4
19122,M19317,189,0,302.5
19123,L56771,42,0,299.2
19124,L56894,106,0,298.9
19125,L51997,2,0,303.6
19126,L49232,117,0,299.5
19127,M23124,9,0,299
19128,M22111,44,0,300.3
19129,L51638,119,0,302.6
19130,H30688,65,0,298.4
19131,M18655,39,0,302.1
19132,H29712,27,0,297.9
19133,H33810,24,0,302.3
19134,L53282,49,0,300.8
19135,L50602,151,0,301.5
19136,M19191,83,0,301.6
19137,M20620,63,0,301.9
19138,L54327,156,0,300.2
19139,L51264,146,0,302
19140,H35754,118,0,300.4
19141,L51648,209,0,302.8
19142,L48641,101,0,298.9
19143,L55861,98,0,297.2
19144,L56694,127,0,298.9
19145,L53273,96,0,301
19146,H34591,137,0,304
19147,M17356,212,0,298.9
19148,M24701,59,0,298.5
19149,M15079,148,1,298.3
19150,L52773,69,0,302.6
19151,M18372,168,0,301.8
19152,L54589,175,0,299.9
19153,L53898,99,0,301.3
19154,L56294,44,0,297.5
19155,L53764,203,0,301.5
19156,H37831,139,0,298.9
19157,L56910,147,0,298.8
19158,L57022,27,0,298.3
19159,L57161,2,0,298.7
19160,L53456,45,0,301.2
19161,M16139,81,0,298.3
19162,L47395,140,0,298.3
19163,L50039,233,0,300.6
19164,L52533,0,0,303.4
19165,L50490,90,0,301.3
19166,L55384,17,0,299.4
19167,L56553,150,0,297.6
19168,L54403,5,0,299.8
19169,L54253,187,0,300.6
19170,H34799,201,0,302.9
19171,H38482,128,0,297.1
19172,M21003,150,0,301
19173,L56424,170,0,298.3
19174,M16074,115,0,296.8
19175,L52360,109,0,304
19176,L49125,65,0,298.1
19177,L54561,198,0,299.9
19178,L48686,204,0,298
19179,L47358,43,0,298.4
19180,M16359,194,0,298.1
19181,L54114,18,0,300.8
19182,L47894,116,0,297.4
19183,M20715,68,0,301.5
19184,H30104,49,0,297.6
19185,L54202,48,0,300.6
19186,L53237,149,0,300.8
19187,L50634,9,0,301.5
19188,H36485,179,0,300.7
19189,M24809,79,0,298.2
19190,L49624,76,0,298.9
19191,L53099,23,0,300.7
19192,M17384,47,0,298.8
19193,M21948,124,0,300.6
19194,L56725,139,0,299.6
19195,L50252,114,0,300.1
19196,M20126,103,0,303.5
19197,L52982,168,0,301.5
19198,L50344,166,0,300.4
19199,L54626,0,0,300.3
19200,M23720,107,0,297.7
19201,L56070,94,0,297.7
19202,M17056,82,0,299.7
19203,L55499,9,0,298.7
19204,M24721,78,0,298.7
19205,L49056,148,0,298.3
19206,L47390,142,0,298.4
19207,L49794,62,0,299.4
19208,M18791,0,0,302.5
19209,L48489,43,0,298.9
19210,L54990,175,0,300
19211,L54632,59,0,300.3
19212,M18141,15,0,301.2
19213,L51394,17,0,301.9
19214,M16349,168,0,298.2
19215,M18813,35,0,302.3
19216,L50669,114,0,301.9
19217,L51710,154,0,302.5
19218,L50202,47,0,300.5
19219,L53345,179,0,300.9
19220,L51940,73,1,303.6
19221,L49188,2,0,298.2
19222,H33435,92,0,302.2
19223,L54330,39,0,300.5
19224,M21161,2,0,301.2
19225,L50651,28,0,301.8
19226,L54361,32,0,300.1
19227,M15591,148,0,297.3
19228,L48345,208,0,297
19229,M24320,125,0,297.4
19230,M19822,160,0,303.9
19231,L50093,108,0,300.7
19232,L54275,50,0,300.6
19233,L51778,119,0,302.4
19234,L56511,203,0,298
19235,M19954,17,0,303.9
19236,L54857,208,0,300.5
19237,L54723,86,0,300.3
19238,L51824,179,0,303.2
19239,M24225,65,0,298
19240,L50544,0,0,301.4
19241,M19970,126,0,304
19242,L49742,147,0,299.3
19243,L55022,203,0,300.1
19244,L48477,132,0,298.8
19245,M21465,40,0,301.6
19246,M23654,44,0,297.4
19247,M15268,9,0,297.4
19248,M23604,135,0,297.3
19249,L54919,149,0,300.5
19250,M17893,15,0,300.6
19251,L47381,104,0,298.3
19252,L56572,149,0,297.6
19253,L51667,126,0,302.5
19254,M22450,199,0,300.3
19255,M15123,9,0,298
19256,L53128,78,0,300.7
19257,M24016,160,0,297.5
19258,L55902,103,0,297.2
19259,H38587,150,0,297.3
19260,H35511,78,0,300.9
19261,L49170,179,0,298.2
19262,L47359,176,0,298.1
19263,L55819,104,0,297.4
19264,M22597,143,0,300.5
19265,L56266,170,0,297.1
19266,L55352,160,0,299.9
19267,L48815,93,0,297.9
19268,L55458,206,0,298.8
19269,M23823,82,0,297.2
19270,L50381,22,0,300.2
19271,L47663,173,0,297.4
19272,L53814,117,0,301.5
19273,L54676,166,0,300.2
19274,L54751,156,0,300.4
19275,L55016,191,0,300.2
19276,L48361,104,0,297.3
19277,M17107,5,0,299.2
19278,L51787,139,0,303
19279,L49113,38,0,298.1
19280,M16231,88,0,298.7
19281,H37463,45,0,300.7
19282,L55870,0,0,297.1
19283,L54461,76,0,300
19284,L52254,107,0,303.9
19285,L55259,124,0,300.2
19286,L55015,189,0,300.1
19287,L54356,44,0,300.1
19288,L48325,179,0,297
19289,L56203,9,0,297.4
19290,M23672,95,0,297.2
19291,L50079,99,0,300.6
19292,L57142,141,0,298.2
19293,M21464,37,0,301.5
19294,M14884,204,0,299.1
19295,H34089,73,0,303.5
19296,L52772,70,0,302.5
19297,M20321,145,0,302.9
19298,M19777,96,0,303.5
19299,L51740,15,0,302.7
19300,L49270,20,0,299.5
19301,L54748,147,0,300.3
19302,L48892,72,0,298.3
19303,L55535,193,0,298.7
19304,L56111,2,0,297.4
19305,L50315,68,0,300.3
19306,L56078,100,0,297.4
19307,L49843,196,0,299.9
19308,L49076,153,0,297.9
19309,H30782,49,0,298.9
19310,L54230,83,0,300.6
19311,M23724,96,0,297.5
19312,M22800,2,0,300.7
19313,L56030,6,0,297.5
19314,M18508,95,0,302.2
19315,L49448,61,0,299.2
19316,M15226,90,0,297.6
19317,L48491,166,0,298.9
19318,L48480,136,0,298.7
19319,L55859,0,0,297.6
19320,L56242,147,0,297.3
19321,L53333,177,0,301
19322,L56653,160,0,298.8
19323,L50755,114,0,301.7
19324,L53912,134,0,301.7
19325,M18789,171,0,302.3
19326,H38257,98,0,297.3
19327,L53754,181,0,301.4
19328,M22956,119,0,300.8
19329,L49814,117,0,300
19330,L55348,148,0,299.6
19331,L56447,142,0,298.2
19332,L56060,96,0,298.1
19333,L52433,73,0,303.5
19334,L54298,83,0,300.9
19335,L52384,136,0,303.7
19336,L55663,96,0,298.3
19337,L48306,111,0,296.8
19338,L53957,44,0,301.2
19339,L52163,211,0,303.8
19340,L50286,5,0,299.9
19341,L50594,131,0,301.3
19342,L53175,223,0,300.6
19343,L56376,49,0,298
19344,L55273,160,0,300.2
19345,L55863,188,0,297.2
19346,M24095,142,0,298.2
19347,L54101,202,0,301.1
19348,L50931,138,0,302.4
19349,L55230,197,0,300.3
19350,L50488,68,0,301.4
19351,M24053,9,0,297.9
19352,L48785,23,0,297.8
19353,M18687,124,0,302.4
19354,L51633,175,0,302.4
19355,L54062,105,0,300.8
19356,H31793,112,0,299.1
19357,L50445,163,0,301.3
19358,M24552,53,0,299
19359,M16308,70,0,299
19360,H36292,74,0,300.9
19361,L53196,48,0,300.7
19362,L50650,56,0,301.8
19363,L55820,75,0,297.4
19364,H35475,136,0,300.8
19365,M20644,125,0,301.8
19366,L48306,0,0,296.8
19367,L49194,40,0,298.6
19368,M16931,186,0,299.5
19369,L55255,117,0,300.3
19370,M17522,133,0,299.9
19371,H33492,106,0,302.1
19372,L51164,4,0,302.2
19373,L50092,5,0,300.6
19374,L51066,0,0,302.4
19375,M18409,43,0,301.7
19376,L53658,145,0,300.5
19377,L56255,150,0,297.3
19378,M16956,35,0,299.4
19379,L56810,192,0,299
19380,L54298,81,0,300.9
19381,L55902,0,0,297.2
19382,H37956,190,0,298.9
19383,L54438,64,0,300.3
19384,L47832,159,0,297.7
19385,L48756,174,0,297.8
19386,M22187,78,0,299.9
19387,L50678,128,0,301.4
19388,L55263,90,0,300.1
19389,L53440,179,0,300.9
19390,M17298,146,0,299.1
19391,H32083,214,0,299.7
19392,L54192,19,0,300.7
19393,M23975,46,0,297.4
19394,L48112,12,0,295.6
19395,L49095,201,0,298
19396,M16506,124,0,297.9
19397,L48642,103,0,298.5
19398,L55001,2,0,299.8
19399,L51159,96,0,302.3
19400,L56160,124,0,297
19401,L51422,88,1,302.2
19402,M21427,163,0,301.3
19403,L54446,125,0,300.3
19404,L54274,17,0,300.6
19405,L50457,9,0,301.3
19406,L55163,96,0,301
19407,L50508,60,0,301.6
19408,L54345,89,0,300.2
19409,L50302,35,0,300
19410,L54269,3,0,300.6
19411,L53562,54,0,300.2
19412,H33728,39,0,301.5
19413,M17771,126,0,300.7
19414,L49423,23,0,299.2
19415,L53162,155,0,300.7
19416,L51875,119,0,303.3
19417,L50533,189,0,301.4
19418,L54167,163,0,300.7
19419,M23806,41,0,297.3
19420,M20538,94,0,302.3
19421,M23453,181,0,297.4
19422,L55797,37,0,297.6
19423,L53876,42,0,301.7
19424,M17748,0,0,300.6
19425,L48334,177,0,296.9
19426,L56908,0,0,298.8
19427,L53423,59,0,300.9
19428,L48612,25,0,298.9
19429,L54781,139,0,300.5
19430,L53376,202,0,300.9
19431,M19169,27,0,301.3
19432,L47810,76,0,298.3
19433,L53442,12,0,301
19434,L54939,193,0,300.4
19435,L50331,119,0,300.5
19436,L56332,202,0,297.5
19437,L47307,137,0,298.9
19438,L52681,33,0,302.7
19439,L53273,17,0,301
19440,L55816,138,0,297.4
19441,L57114,96,0,298.2
19442,L50013,94,0,300.1
19443,L54298,81,0,301
19444,M24620,2,0,298.5
19445,H37757,80,0,298.6
19446,M20456,120,0,303
19447,L56451,38,0,298.2
19448,M23051,168,0,299.6
19449,L53246,9,0,301
19450,L51739,11,0,302.8
19451,M22452,205,0,300.4
19452,M17033,205,0,299.5
19453,L50677,126,0,301.9
19454,L51152,75,0,302.3
19455,M22687,104,0,299.8
19456,M22358,184,0,300.2
19457,L49834,135,0,299.9
19458,L52904,18,0,302.3
19459,L56196,188,0,297.2
19460,M21201,138,0,300.4
19461,L49857,175,0,299.8
19462,L51381,96,0,302.4
19463,L47334,201,0,298.4
19464,L49880,155,0,299.8
19465,M18462,197,0,301.8
19466,L49124,54,0,298.1
19467,L55917,179,0,297.3
19468,L56258,154,0,297.3
19469,M23396,36,0,298.6
19470,L48752,162,0,298.2
19471,L54901,76,0,300.5
19472,L50195,91,0,300.7
19473,M20490,170,0,303
19474,L50247,148,0,300
19475,L51216,62,1,302
19476,L56948,156,0,298.6
19477,L53233,124,0,300.9
19478,M24418,159,0,299.5
19479,L55582,133,0,298.5
19480,L50181,94,0,300.5
19481,L53060,7,0,301.4
19482,L56803,109,0,299.2
19483,H35129,198,0,302.3
19484,L56072,119,0,297.6
19485,L56456,104,0,298.1
19486,L54256,194,0,300.7
19487,L47378,99,0,298.4
19488,L57139,0,0,298.4
19489,L49281,45,0,299.4
19490,L49635,93,0,299.1
19491,L55603,173,0,298.9
19492,L56793,26,0,299
19493,M24248,124,0,297.7
19494,L54651,86,0,300
19495,M15088,98,0,298.3
19496,L53140,121,0,300.5
19497,L53355,59,0,300.9
19498,L49488,154,0,299.3
19499,L48559,0,0,298.7
19500,L49753,55,0,299.5
19501,M20373,60,0,302.8
19502,L54826,131,0,300.4
19503,M24644,57,0,298.7
19504,L53453,0,0,301.2
19505,L54272,10,0,300.7
19506,L51483,12,0,301.7
19507,L48891,70,0,298.2
19508,L55560,51,0,298.9
19509,L52613,0,0,302.7
19510,L50071,78,0,300.6
19511,M20467,48,0,302.9
19512,L56705,181,0,299.1
19513,L53853,216,0,301.6
19514,L54171,172,0,300.8
19515,L50232,158,0,300.1
19516,M18225,2,0,301.4
19517,H35797,47,0,300.1
19518,M22663,130,0,300
19519,L49461,94,0,299.4
19520,L54400,127,0,299.8
19521,L51724,26,0,302.5
19522,L49052,15,0,298.3
19523,M22055,44,0,300.1
19524,M17343,167,0,298.8
19525,L50432,198,0,301.1
19526,L47404,162,0,298.3
19527,L54793,49,0,300.5
19528,L55665,108,0,298.4
19529,M23305,174,0,298.7
19530,L56424,168,0,298.2
19531,L53140,121,0,300.5
19532,L55870,176,0,297.1
19533,L50377,23,0,300
19534,L54801,131,0,300.5
19535,L56464,124,0,298.2
19536,M19856,29,0,303.6
19537,L50869,148,0,302.1
19538,L56602,0,0,298.1
19539,L48475,198,1,298.7
19540,L51843,68,0,303.3
19541,H31146,120,0,298.4
19542,M23895,2,0,297.3
19543,L56796,9,0,299.2
19544,L48218,80,0,296.6
19545,L55941,177,0,297.5
19546,L48343,171,0,297.1
19547,H37683,180,0,299
19548,H38482,132,0,297.1
19549,L48534,42,0,298.5
19550,M22165,123,0,300
19551,M21496,121,0,301.5
19552,M15987,111,0,296.7
19553,M16911,20,0,299.4
19554,M24620,2,0,298.5
19555,L51349,124,0,302
19556,L54275,19,0,300.6
19557,L53153,155,0,300.5
19558,L52790,107,0,302.4
19559,L52922,0,0,301.7
19560,M17830,78,0,300.7
19561,M16590,111,0,298.2
19562,M14973,92,0,298.8
19563,L47187,16,0,298.1
19564,M23678,117,0,297.4
19565,L50411,100,0,300.7
19566,L52694,63,0,302.7
19567,L47477,124,0,298
19568,M15953,13,0,296.8
19569,L49308,55,0,299.4
19570,M20343,200,0,302.7
19571,L50677,126,0,301.9
19572,L55779,195,0,297.6
19573,L53419,21,0,301.2
19574,L48428,214,0,297.2
19575,M16687,171,0,297.9
19576,M24781,92,0,298.4
19577,H33269,166,0,302.3
19578,L57092,9,0,298.6
19579,M17321,114,0,299
19580,L50928,130,0,302.3
19581,L54299,89,0,300.9
19582,L49423,201,0,299.2
19583,L56334,141,0,297.6
19584,L55178,146,0,300.9
19585,L55304,32,0,300.2
19586,L51969,143,0,303.8
19587,M15711,6,0,296.2
19588,H30301,0,0,295.7
19589,M21445,205,0,301.5
19590,M22930,103,0,300.5
19591,L48871,20,0,297.9
19592,L56076,131,0,297.4
19593,L56037,24,0,297.7
19594,L56707,40,0,299.1
19595,M20775,16,0,300.6
19596,L53499,135,0,301
19597,M24680,182,0,298.5
19598,H34970,132,0,302.7
19599,L53070,155,0,301.4
19600,L51227,124,0,301.9
19601,L53314,121,0,300.8
19602,L47850,202,0,297.6
19603,M19075,17,0,302
19604,M23065,2,0,299.4
19605,M22245,158,0,299.8
19606,H37496,106,0,298.7
19607,L54278,156,0,300.6
19608,M22423,26,0,300.4
19609,M22193,201,0,299.9
19610,L55886,39,0,297.2
19611,L55034,9,0,300.3
19612,L53099,25,0,300.6
19613,M19016,49,0,301.7
19614,L53123,82,0,300.7
19615,L53070,155,0,301.4
19616,L48229,106,0,296.6
19617,L47792,176,0,298.1
19618,L47384,64,0,298.4
19619,L53060,185,0,301.4
19620,M21565,67,0,301.5
19621,L52048,128,0,303.6
19622,L56115,74,0,297.4
19623,L56436,199,0,298
19624,L54410,137,0,300.2
19625,M17018,207,0,299.5
19626,L51252,124,0,301.9
19627,M22929,167,0,301
19628,L56192,15,0,297.3
19629,L54996,137,0,299.8
19630,L56100,190,0,297.3
19631,L54158,66,0,300.8
19632,L53957,44,0,301.2
19633,M22669,120,0,300
19634,M22691,180,0,300.3
19635,L48569,203,0,298.9
19636,L50118,197,0,300.7
19637,M15477,74,0,297.4
19638,H34357,111,0,303.7
19639,H36507,12,0,300.6
19640,M22155,45,0,300.1
19641,L55161,105,0,301
19642,L47982,102,0,296.9
19643,M24031,190,0,297.7
19644,M17338,157,0,299.1
19645,M20125,100,0,303.4
19646,L52885,137,0,302.6
19647,L53258,201,0,300.8
19648,L50931,143,0,302.3
19649,H37712,37,0,298.8
19650,L55300,20,0,300.2
19651,L47634,119,0,297.3
19652,L53560,108,0,300.4
19653,M17016,201,0,299.3
19654,L56101,166,0,297.3
19655,L54619,64,0,300
19656,L49818,128,0,299.8
19657,L54903,64,0,300.5
19658,L52494,13,0,303.6
19659,L55753,130,0,297.6
19660,L55794,4,0,297.6
19661,M20910,197,0,300.8
19662,L54749,149,0,300.3
19663,M23377,191,0,298.4
19664,L47795,58,0,298.1
19665,L49860,16,0,299.8
19666,L47971,72,0,296.8
19667,L48836,154,0,298.1
19668,L56450,35,0,298.2
19669,M18814,25,0,302.2
19670,L55447,173,0,299.2
19671,M21267,177,0,300.3
19672,L47940,7,0,296.8
19673,L55829,97,0,297.4
19674,L47753,183,0,297.9
19675,L57141,137,0,298.2
19676,H36485,119,0,300.8
19677,M16474,43,0,297.8
19678,L53104,36,0,300.3
19679,L53273,20,0,301
19680,L56621,68,0,298.1
19681,L50968,24,0,302.3
19682,L50950,190,0,302.4
19683,L55542,142,0,298.9
19684,L53876,44,0,301.7
19685,M20076,197,0,303.7
19686,L47786,40,0,297.9
19687,L49984,100,0,300.1
19688,L50516,197,0,301.6
19689,L51314,148,0,301.8
19690,L57141,137,0,298.2
19691,L54583,159,0,299.8
19692,L48402,124,0,297
19693,L54901,102,0,300.5
19694,M23964,127,0,297.4
19695,L53851,176,0,301.6
19696,L53474,106,0,301
19697,L49051,88,0,298.3
19698,L50490,5,0,301.3
19699,L47616,166,0,297.4
19700,L48256,22,0,296
19701,M20585,26,0,302.3
19702,L50117,192,0,300.7
19703,L51825,168,0,303.2
19704,M21490,137,0,301.4
19705,L50752,108,0,301.9
19706,L56209,23,0,297.4
19707,L53777,192,0,301.5
19708,M16235,99,0,298.8
19709,L53989,125,0,300.9
19710,L56260,176,0,297.2
19711,L50406,104,0,300.5
19712,M24675,135,0,298.4
19713,L49879,2,0,299.7
19714,L55127,26,0,300.7
19715,L49293,179,0,299.5
19716,L55797,59,0,297.6
19717,L54424,163,0,300
19718,L52837,130,0,302.3
19719,M15887,21,0,296.3
19720,L49085,176,0,297.9
19721,L55047,5,0,300.5
19722,M16245,152,0,298.9
19723,M18372,185,0,301.9
19724,L53136,113,0,300.7
19725,L51220,9,0,302
19726,L53911,137,0,301.4
19727,L52340,123,0,304.1
19728,L53057,17,0,301.4
19729,L48758,174,0,298.3
19730,L52336,0,0,304.2
19731,M19238,218,1,301.9
19732,M19577,65,0,303.4
19733,L47788,43,0,298
19734,L54118,33,0,300.7
19735,L50996,93,0,302.1
19736,L53339,174,0,301
19737,L47219,26,0,298.9
19738,M15004,169,0,298.5
19739,L53297,85,0,300.7
19740,L49762,193,0,299.2
19741,L53031,57,0,301.2
19742,L55076,119,0,300.8
19743,L51293,192,0,302
19744,L47988,174,0,296.9
19745,M22129,48,0,300.2
19746,L53716,0,0,301.4
19747,L51684,157,0,302.4
19748,L52708,171,0,302.4
19749,L48637,92,0,299
19750,L51716,168,0,302.4
19751,L49878,144,0,299.8
19752,L57161,202,0,298.7
19753,L47182,7,0,298.1
19754,M19346,45,0,302.6
