id,Product ID,Tool wear [min],Machine failure,Air temperature [K]
11506.0,L55983,60.0,0.0,297.4
11507.0,L57163,195.0,1.0,298.5
11509.0,L50312,135.0,0.0,300.1
11511.0,L56208,148.0,0.0,297.4
11513.0,L48208,190.0,1.0,296.4
11514.0,L48021,197.0,1.0,296.6
11515.0,L52218,127.0,0.0,304.1
11516.0,L49571,152.0,1.0,299.1
11517.0,L50101,151.0,1.0,300.8
11519.0,L51441,146.0,0.0,302.6
11520.0,L47384,79.0,0.0,298.4
11521.0,L48897,82.0,0.0,298.2
11523.0,L53658,145.0,0.0,300.5
11524.0,L47810,101.0,0.0,298.3
11526.0,L56448,30.0,0.0,298.2
11528.0,L50968,16.0,0.0,302.3
11530.0,L51049,8.0,0.0,302.3
11531.0,L56161,126.0,0.0,297.0
11532.0,L49742,37.0,0.0,299.3
11533.0,L50157,127.0,0.0,300.6
11537.0,L50345,154.0,1.0,300.5
11538.0,L54545,60.0,0.0,299.6
11539.0,L53071,157.0,1.0,301.4
11540.0,L55512,136.0,0.0,298.8
11542.0,L53233,140.0,0.0,300.8
11543.0,L49188,29.0,0.0,298.5
11544.0,L54665,154.0,1.0,300.3
11545.0,L55751,125.0,0.0,297.9
11546.0,L55365,192.0,1.0,299.7
11547.0,L55314,60.0,0.0,299.7
11548.0,L54774,0.0,0.0,300.5
11549.0,L51050,10.0,0.0,302.6
11550.0,L50731,44.0,0.0,301.9
11551.0,L55384,10.0,0.0,299.4
11552.0,L56196,212.0,1.0,297.2
11553.0,L48797,53.0,0.0,297.8
11554.0,L50194,196.0,1.0,300.4
11555.0,L50575,85.0,0.0,301.4
11557.0,L55106,194.0,1.0,300.7
11559.0,L56457,53.0,0.0,298.0
11560.0,L52310,180.0,1.0,304.1
11562.0,L54384,85.0,0.0,299.8
11563.0,L49027,26.0,0.0,297.7
11564.0,L47390,146.0,0.0,298.3
11565.0,L52665,59.0,0.0,302.6
11566.0,L56384,68.0,0.0,297.9
11567.0,L47602,13.0,0.0,297.3
11569.0,L53417,160.0,1.0,300.8
11570.0,L56667,7.0,0.0,299.0
11571.0,L55814,17.0,0.0,297.5
11572.0,L54777,9.0,0.0,300.3
11574.0,L56253,156.0,1.0,297.2
11575.0,L48897,82.0,0.0,298.2
11576.0,L55405,105.0,0.0,299.0
11577.0,L48607,6.0,0.0,298.9
11579.0,L48789,31.0,0.0,297.7
11580.0,L48025,156.0,1.0,296.3
11581.0,L51988,186.0,1.0,303.6
11582.0,L53453,38.0,0.0,301.2
11583.0,L56572,149.0,0.0,297.6
11586.0,L51940,62.0,0.0,303.7
11589.0,L56778,168.0,1.0,299.0
11590.0,L55356,172.0,1.0,299.8
11591.0,L54895,80.0,0.0,300.5
11592.0,L52992,73.0,0.0,301.4
11593.0,L54235,139.0,0.0,300.8
11594.0,L53774,12.0,0.0,301.7
11596.0,L49870,37.0,0.0,300.0
11598.0,L56890,146.0,0.0,299.1
11600.0,L56283,26.0,0.0,297.3
11601.0,L49551,91.0,0.0,299.3
11603.0,L54199,39.0,0.0,300.8
11604.0,L48891,171.0,1.0,298.2
11605.0,L56461,94.0,0.0,298.2
11610.0,L51838,170.0,1.0,303.1
11611.0,L54827,160.0,1.0,300.4
11613.0,L54486,25.0,0.0,300.0
11614.0,L51421,79.0,0.0,302.6
11615.0,L56769,32.0,0.0,299.2
11616.0,L54071,129.0,0.0,300.9
11619.0,L55350,153.0,1.0,299.9
11621.0,L51734,2.0,0.0,302.6
11623.0,L49221,110.0,0.0,299.0
11625.0,L50179,155.0,1.0,300.5
11627.0,L55138,48.0,0.0,300.8
11630.0,L54727,93.0,0.0,300.1
11632.0,L50505,122.0,0.0,301.5
11633.0,L50506,70.0,0.0,301.5
11635.0,L47467,96.0,0.0,298.2
11636.0,L49866,141.0,0.0,299.7
11639.0,L54462,170.0,1.0,300.0
11640.0,L55813,38.0,0.0,297.4
11641.0,L50009,155.0,1.0,300.3
11642.0,L55941,2.0,0.0,297.5
11645.0,L47937,229.0,1.0,296.8
11647.0,L55263,139.0,0.0,300.1
11648.0,L50697,204.0,1.0,301.8
11649.0,L52101,52.0,0.0,303.4
11650.0,L49907,127.0,0.0,299.7
11652.0,L55269,33.0,0.0,300.2
11654.0,L52291,179.0,1.0,302.9
11655.0,L52127,123.0,0.0,303.7
11656.0,L48363,24.0,0.0,297.3
11657.0,L48956,35.0,0.0,298.5
11659.0,L49089,184.0,1.0,298.0
11661.0,L49000,153.0,1.0,298.1
11662.0,L51725,85.0,0.0,302.5
11664.0,L52847,64.0,0.0,302.2
11665.0,L57117,139.0,0.0,298.3
11667.0,L50408,94.0,0.0,300.5
11668.0,L50864,182.0,1.0,302.0
11669.0,L53357,8.0,0.0,300.8
11671.0,L49936,183.0,1.0,299.7
11673.0,L53141,123.0,0.0,300.3
11674.0,L49920,160.0,1.0,299.6
11675.0,L56400,108.0,0.0,297.8
11676.0,L47389,122.0,0.0,298.4
11677.0,L52753,14.0,0.0,302.4
11678.0,L54564,108.0,0.0,299.7
11680.0,L56192,200.0,1.0,297.2
11681.0,L53537,176.0,1.0,300.1
11682.0,L50089,122.0,0.0,300.7
11683.0,L48859,190.0,1.0,298.0
11685.0,L54577,142.0,0.0,299.7
11686.0,L52724,140.0,0.0,302.4
11687.0,L51251,85.0,0.0,302.0
11689.0,L53041,87.0,0.0,301.3
11690.0,L48625,62.0,0.0,299.0
11691.0,L51377,193.0,1.0,302.4
11692.0,L49777,67.0,0.0,299.0
11693.0,L55345,135.0,0.0,299.7
11694.0,L54341,191.0,1.0,300.2
11695.0,L47894,125.0,0.0,297.5
11699.0,L55818,71.0,0.0,297.6
11700.0,L49638,116.0,0.0,299.0
11702.0,L49414,181.0,1.0,299.4
11703.0,L55161,105.0,0.0,301.0
11704.0,L54166,107.0,0.0,300.7
11706.0,L55358,176.0,1.0,299.7
11707.0,L55273,92.0,0.0,300.2
11708.0,L47349,158.0,1.0,298.3
11710.0,L47693,94.0,0.0,297.4
11711.0,L49181,11.0,0.0,298.4
11712.0,L49590,192.0,1.0,299.0
11713.0,L55850,155.0,1.0,297.5
11714.0,L50445,188.0,1.0,301.3
11715.0,L47740,61.0,0.0,297.4
11716.0,L50946,61.0,0.0,302.3
11717.0,L50030,196.0,1.0,300.4
11718.0,L50794,4.0,0.0,301.8
11719.0,L54749,166.0,1.0,300.2
11720.0,L54521,153.0,1.0,299.7
11721.0,L51251,81.0,0.0,302.0
11722.0,L48422,197.0,1.0,297.1
11723.0,L51032,190.0,1.0,302.3
11724.0,L51032,190.0,1.0,302.0
11726.0,L50893,122.0,0.0,302.3
11728.0,L48763,176.0,1.0,298.2
11729.0,L49868,33.0,0.0,299.9
11730.0,L49562,119.0,0.0,299.1
11732.0,L48812,89.0,0.0,297.9
11736.0,L48573,147.0,0.0,299.1
11737.0,L55014,153.0,1.0,300.0
11738.0,L48992,134.0,0.0,298.1
11739.0,L56300,152.0,1.0,297.4
11741.0,L55754,70.0,0.0,297.6
11742.0,L48409,153.0,1.0,297.1
11744.0,L47843,185.0,1.0,297.5
11745.0,L49454,109.0,0.0,299.3
11747.0,L56575,158.0,1.0,299.1
11749.0,L54994,5.0,0.0,300.1
11751.0,L56243,115.0,0.0,297.2
11752.0,L55973,61.0,0.0,297.4
11754.0,L51575,9.0,0.0,302.3
11755.0,L56868,37.0,0.0,299.1
11756.0,L50483,168.0,1.0,301.3
11757.0,L47236,144.0,0.0,298.8
11759.0,L55181,83.0,0.0,300.8
11760.0,L54281,33.0,0.0,300.8
11761.0,L49073,179.0,1.0,297.8
11762.0,L49566,96.0,0.0,299.1
11763.0,L55281,178.0,1.0,300.3
11765.0,L51070,61.0,0.0,302.3
11766.0,L49796,2.0,0.0,299.4
11767.0,L50962,9.0,0.0,302.2
11768.0,L56400,5.0,0.0,298.2
11769.0,L52913,206.0,1.0,302.3
11770.0,L56733,144.0,0.0,299.5
11771.0,L49984,131.0,0.0,300.1
11772.0,L57122,94.0,0.0,298.3
11773.0,L50677,15.0,0.0,301.9
11774.0,L48632,96.0,0.0,298.8
11775.0,L47765,33.0,0.0,297.6
11776.0,L47975,81.0,0.0,296.9
11777.0,L51591,66.0,0.0,302.6
11778.0,L54723,82.0,0.0,300.3
11779.0,L55892,56.0,0.0,297.2
11780.0,L54685,173.0,1.0,300.4
11781.0,L56664,195.0,1.0,298.9
11783.0,L51207,204.0,1.0,302.0
11784.0,L53713,74.0,0.0,301.3
11785.0,L52420,44.0,0.0,303.7
11786.0,L56536,85.0,0.0,298.5
11787.0,L47378,72.0,0.0,298.4
11792.0,L47788,43.0,0.0,298.0
11794.0,L56466,80.0,0.0,298.2
11796.0,L48632,120.0,0.0,299.0
11798.0,L56142,80.0,0.0,297.3
11799.0,L55619,115.0,0.0,298.6
11800.0,L51696,173.0,1.0,302.5
11801.0,L51123,55.0,0.0,302.5
11802.0,L53162,166.0,1.0,300.7
11803.0,L48576,139.0,0.0,299.0
11805.0,L57141,141.0,0.0,298.2
11806.0,L49094,200.0,1.0,298.0
11807.0,L55542,9.0,0.0,298.6
11811.0,L47593,205.0,1.0,297.4
11812.0,L49482,141.0,0.0,299.2
11814.0,L56909,73.0,0.0,298.8
11815.0,L54911,146.0,0.0,300.6
11816.0,L55289,189.0,1.0,300.3
11817.0,L51992,18.0,0.0,303.4
11820.0,L49082,166.0,1.0,298.0
11821.0,L55051,52.0,0.0,300.2
11822.0,L53202,61.0,0.0,300.7
11823.0,L51452,158.0,1.0,301.6
11824.0,L53432,198.0,1.0,301.2
11825.0,L47244,143.0,0.0,299.0
11827.0,L54045,55.0,0.0,300.8
11828.0,L52837,203.0,1.0,302.5
11829.0,L55679,104.0,0.0,298.4
11831.0,L54274,18.0,0.0,300.6
11833.0,L48788,15.0,0.0,297.9
11837.0,L50406,89.0,0.0,300.5
11838.0,L47416,7.0,0.0,298.1
11839.0,L53361,3.0,0.0,301.0
11841.0,L49271,22.0,0.0,299.4
11842.0,L54339,139.0,0.0,300.1
11843.0,L47977,120.0,0.0,296.8
11844.0,L55668,171.0,1.0,298.4
11850.0,L48889,65.0,0.0,298.1
11852.0,L48605,12.0,0.0,298.7
11854.0,L49997,139.0,0.0,300.2
11856.0,L55211,5.0,0.0,300.7
11858.0,L56073,119.0,0.0,297.5
11859.0,L53468,137.0,0.0,301.0
11861.0,L55171,129.0,0.0,301.1
11862.0,L48983,106.0,0.0,298.1
11863.0,L54248,173.0,1.0,300.8
11865.0,L54774,0.0,0.0,300.6
11866.0,L55232,54.0,0.0,300.5
11867.0,L52155,17.0,0.0,303.7
11868.0,L47213,162.0,1.0,298.9
11869.0,L56868,41.0,0.0,299.1
11870.0,L56736,74.0,0.0,299.5
11871.0,L56816,147.0,0.0,299.2
11872.0,L56310,166.0,1.0,297.6
11873.0,L47641,48.0,0.0,297.4
11874.0,L55270,169.0,1.0,300.2
11876.0,L56073,121.0,0.0,297.4
11878.0,L49013,188.0,1.0,297.8
11879.0,L52880,123.0,0.0,302.3
11881.0,L53141,5.0,0.0,300.3
11882.0,L49413,93.0,0.0,299.3
11883.0,L53562,106.0,0.0,300.2
11884.0,L50643,61.0,0.0,301.8
11885.0,L54970,71.0,0.0,300.1
11886.0,L54713,58.0,0.0,300.0
11887.0,L56574,44.0,0.0,297.7
11888.0,L55161,105.0,0.0,301.0
11889.0,L53945,9.0,0.0,301.3
11890.0,L55887,41.0,0.0,297.5
11892.0,L56306,72.0,0.0,297.4
11893.0,L55277,172.0,1.0,300.2
11894.0,L48953,29.0,0.0,298.5
11896.0,L50431,156.0,1.0,301.1
11897.0,L47892,112.0,0.0,297.5
11898.0,L51696,110.0,0.0,302.5
11899.0,L50405,87.0,0.0,300.6
11900.0,L55165,102.0,0.0,301.0
11901.0,L52151,166.0,1.0,303.7
11902.0,L53666,199.0,1.0,300.5
11903.0,L54690,214.0,1.0,300.5
11904.0,L56991,28.0,0.0,298.2
11905.0,L50989,76.0,0.0,302.2
11908.0,L48306,111.0,0.0,296.8
11909.0,L54101,98.0,0.0,300.6
11910.0,L55652,76.0,0.0,298.6
11911.0,L54027,94.0,0.0,301.2
11912.0,L51689,56.0,0.0,302.4
11913.0,L56199,0.0,0.0,297.2
11914.0,L53041,84.0,0.0,301.3
11915.0,L56731,139.0,0.0,299.4
11918.0,L53255,197.0,1.0,301.0
11922.0,L49582,171.0,1.0,299.2
11924.0,L51313,31.0,0.0,301.7
11925.0,L51375,188.0,1.0,302.5
11926.0,L56394,92.0,0.0,297.9
11930.0,L57173,192.0,1.0,298.8
11931.0,L49623,20.0,0.0,299.0
11932.0,L54501,104.0,0.0,299.6
11934.0,L49202,0.0,0.0,298.7
11935.0,L51789,142.0,0.0,303.1
11936.0,L51137,27.0,0.0,302.6
11937.0,L55848,119.0,0.0,297.5
11938.0,L48703,45.0,0.0,298.3
11939.0,L48118,9.0,0.0,295.6
11940.0,L55044,158.0,1.0,300.3
11941.0,L50224,44.0,0.0,300.4
11943.0,L47280,104.0,0.0,298.8
11944.0,L47285,17.0,0.0,298.8
11946.0,L52992,193.0,1.0,301.4
11948.0,L56949,25.0,0.0,298.6
11949.0,L53804,92.0,0.0,301.7
11951.0,L53655,139.0,0.0,300.3
11952.0,L48365,109.0,0.0,297.3
11953.0,L57142,139.0,0.0,298.2
11957.0,L55142,59.0,0.0,301.1
11959.0,L56786,125.0,0.0,298.9
11960.0,L54591,134.0,0.0,300.0
11961.0,L52140,156.0,1.0,303.9
11962.0,L48143,51.0,0.0,295.8
11966.0,L50170,0.0,0.0,300.5
11967.0,L55573,87.0,0.0,298.5
11968.0,L53706,190.0,1.0,301.2
11969.0,L55352,160.0,1.0,299.9
11971.0,L47389,166.0,1.0,298.4
11972.0,L54358,158.0,1.0,300.0
11975.0,L56695,68.0,0.0,299.0
11976.0,L48589,187.0,1.0,298.9
11977.0,L49689,17.0,0.0,299.1
11978.0,L57002,187.0,1.0,298.4
11979.0,L54474,155.0,1.0,300.4
11982.0,L54097,193.0,1.0,301.0
11983.0,L50551,168.0,1.0,301.4
11986.0,L56196,198.0,1.0,297.3
11988.0,L51299,193.0,1.0,302.1
11989.0,L50104,158.0,1.0,300.7
11991.0,L55549,0.0,0.0,298.4
11992.0,L49316,146.0,0.0,299.4
11996.0,L56642,98.0,0.0,298.5
11997.0,L53565,118.0,0.0,300.1
11998.0,L55256,156.0,1.0,300.3
11999.0,L54245,119.0,0.0,300.8
12001.0,L51105,139.0,0.0,302.6
12004.0,L50252,114.0,0.0,300.0
12005.0,L54361,30.0,0.0,300.2
12008.0,L56692,42.0,0.0,299.0
12010.0,L50140,64.0,0.0,300.7
12011.0,L55707,16.0,0.0,298.3
12013.0,L55578,0.0,0.0,298.5
12014.0,L54999,146.0,0.0,299.8
12016.0,L56209,155.0,1.0,297.3
12017.0,L48266,206.0,1.0,297.0
12018.0,L54113,20.0,0.0,300.8
12019.0,L53570,137.0,0.0,300.3
12020.0,L50849,129.0,0.0,302.4
12021.0,L51879,155.0,1.0,303.6
12022.0,L54167,163.0,1.0,300.7
12023.0,L50101,171.0,1.0,300.8
12024.0,L48448,49.0,0.0,298.0
12025.0,L53337,68.0,0.0,300.9
12026.0,L51251,26.0,0.0,301.9
12027.0,L53258,199.0,1.0,300.8
12028.0,L55161,105.0,0.0,301.0
12030.0,L50677,126.0,0.0,301.9
12032.0,L52332,23.0,0.0,304.1
12033.0,L54837,158.0,1.0,300.4
12035.0,L49592,176.0,1.0,299.1
12036.0,L52244,5.0,0.0,304.0
12037.0,L53394,196.0,1.0,300.9
12039.0,L50868,192.0,1.0,302.0
12040.0,L53232,0.0,0.0,300.9
12041.0,L54371,57.0,0.0,300.3
12042.0,L54915,136.0,0.0,300.5
12043.0,L53256,143.0,0.0,300.9
12044.0,L53141,155.0,1.0,300.3
12045.0,L54714,5.0,0.0,300.0
12046.0,L47765,0.0,0.0,297.6
12047.0,L53148,146.0,0.0,300.7
12048.0,L52790,109.0,0.0,303.1
12052.0,L47730,139.0,0.0,297.6
12053.0,L47847,2.0,0.0,297.7
12054.0,L50309,39.0,0.0,300.3
12055.0,L47688,26.0,0.0,299.0
12056.0,L55754,115.0,0.0,297.6
12062.0,L55796,34.0,0.0,297.6
12063.0,L53852,181.0,1.0,301.4
12064.0,L56160,181.0,1.0,297.1
12065.0,L56405,120.0,0.0,298.0
12066.0,L53466,104.0,0.0,301.1
12067.0,L53368,37.0,0.0,301.0
12068.0,L55332,78.0,0.0,299.6
12069.0,L50870,17.0,0.0,302.1
12070.0,L54921,153.0,1.0,300.5
12071.0,L50302,37.0,0.0,300.0
12072.0,L49550,70.0,0.0,299.2
12073.0,L52557,26.0,0.0,302.9
12074.0,L49885,71.0,0.0,299.7
12075.0,L56888,89.0,0.0,299.0
12077.0,L50149,76.0,0.0,300.6
12079.0,L55852,173.0,1.0,297.1
12081.0,L49762,193.0,1.0,299.2
12082.0,L55410,76.0,0.0,299.1
12083.0,L51970,125.0,0.0,303.8
12084.0,L54781,64.0,0.0,300.4
12085.0,L53707,47.0,0.0,301.2
12086.0,L53718,88.0,0.0,301.4
12087.0,L48175,175.0,1.0,296.3
12088.0,L48869,94.0,0.0,297.9
12089.0,L47351,27.0,0.0,298.2
12091.0,L48847,188.0,1.0,298.2
12092.0,L51343,107.0,0.0,302.4
12094.0,L54805,73.0,0.0,300.6
12095.0,L55278,125.0,0.0,300.2
12097.0,L53760,194.0,1.0,301.3
12099.0,L56016,191.0,1.0,297.4
12101.0,L55253,113.0,0.0,300.4
12102.0,L52956,79.0,0.0,301.6
12103.0,L55237,44.0,0.0,300.2
12105.0,L50192,192.0,1.0,300.4
12106.0,L53956,42.0,0.0,301.3
12108.0,L50486,90.0,0.0,301.3
12110.0,L52651,170.0,1.0,302.7
12111.0,L56122,32.0,0.0,297.3
12112.0,L54595,141.0,0.0,300.1
12113.0,L53427,187.0,1.0,300.8
12114.0,L53937,202.0,1.0,301.8
12115.0,L55537,203.0,1.0,298.7
12116.0,L54363,19.0,0.0,300.2
12118.0,L49558,17.0,0.0,299.1
12121.0,L56890,108.0,0.0,299.0
12122.0,L57128,117.0,0.0,298.4
12123.0,L49364,51.0,0.0,299.8
12124.0,L53421,171.0,1.0,301.1
12125.0,L49295,86.0,0.0,299.4
12127.0,L54361,28.0,0.0,300.2
12129.0,L49690,18.0,0.0,299.1
12130.0,L55403,168.0,1.0,299.1
12131.0,L56713,97.0,0.0,299.1
12133.0,L56796,100.0,0.0,298.9
12135.0,L52712,110.0,0.0,302.4
12136.0,L52420,44.0,0.0,303.7
12137.0,L51112,180.0,1.0,302.6
12138.0,L52845,27.0,0.0,302.3
12139.0,L50677,126.0,0.0,301.9
12141.0,L49707,57.0,0.0,298.8
12142.0,L53235,147.0,0.0,300.7
12143.0,L53448,37.0,0.0,301.2
12144.0,L47696,32.0,0.0,297.5
12146.0,L49123,96.0,0.0,298.0
12147.0,L55194,188.0,1.0,300.9
12148.0,L48846,186.0,1.0,298.2
12149.0,L50112,108.0,0.0,300.7
12150.0,L51208,220.0,1.0,302.0
12151.0,L49094,200.0,1.0,298.0
12153.0,L52598,40.0,0.0,302.8
12154.0,L50489,88.0,0.0,301.3
12155.0,L53690,6.0,0.0,301.1
12156.0,L49956,32.0,0.0,300.1
12157.0,L50517,102.0,0.0,301.6
12158.0,L56825,179.0,1.0,299.4
12159.0,L55886,39.0,0.0,297.2
12160.0,L50907,164.0,1.0,302.3
12161.0,L53955,40.0,0.0,301.2
12162.0,L53790,55.0,0.0,301.5
12163.0,L52762,100.0,0.0,302.5
12164.0,L53070,159.0,1.0,301.4
12166.0,L55454,195.0,1.0,298.9
12167.0,L49187,25.0,0.0,298.6
12169.0,L53256,199.0,1.0,301.0
12170.0,L55041,25.0,0.0,300.5
12171.0,L55578,102.0,0.0,298.6
12172.0,L53593,191.0,1.0,300.4
12173.0,L50470,45.0,0.0,301.2
12174.0,L48890,63.0,0.0,298.1
12175.0,L53915,142.0,0.0,301.6
12177.0,L50124,69.0,0.0,300.7
12178.0,L51496,133.0,0.0,301.9
12179.0,L54272,199.0,1.0,300.7
12180.0,L51506,70.0,0.0,301.6
12181.0,L56427,98.0,0.0,298.3
12183.0,L56587,189.0,1.0,297.8
12185.0,L55647,57.0,0.0,298.7
12186.0,L52751,10.0,0.0,302.5
12187.0,L54101,160.0,1.0,301.1
12188.0,L57026,35.0,0.0,298.4
12189.0,L52509,51.0,0.0,304.2
12191.0,L51282,148.0,0.0,302.0
12192.0,L54878,31.0,0.0,300.6
12195.0,L55230,50.0,0.0,300.2
12197.0,L49409,171.0,1.0,299.4
12198.0,L52930,36.0,0.0,302.3
12202.0,L54986,174.0,1.0,300.3
12203.0,L51501,59.0,0.0,301.7
12205.0,L49437,34.0,0.0,299.2
12206.0,L55343,135.0,0.0,299.7
12207.0,L47515,0.0,0.0,297.4
12208.0,L48536,42.0,0.0,298.7
12211.0,L51876,23.0,0.0,303.4
12212.0,L50479,117.0,0.0,301.5
12213.0,L52322,0.0,0.0,304.4
12214.0,L48384,80.0,0.0,296.9
12215.0,L53233,140.0,0.0,300.6
12218.0,L49926,173.0,1.0,299.7
12219.0,L55983,75.0,0.0,297.4
12220.0,L52600,15.0,0.0,302.6
12223.0,L54250,177.0,1.0,300.7
12224.0,L50228,53.0,0.0,300.3
12225.0,L56260,163.0,1.0,297.2
12226.0,L47466,5.0,0.0,298.2
12228.0,L54349,8.0,0.0,300.3
12230.0,L47818,120.0,0.0,298.0
12231.0,L50072,80.0,0.0,300.7
12232.0,L49322,185.0,1.0,299.3
12233.0,L56021,195.0,1.0,297.7
12236.0,L56100,196.0,1.0,297.1
12237.0,L51218,94.0,0.0,302.0
12239.0,L50890,0.0,0.0,302.2
12243.0,L53015,20.0,0.0,301.3
12244.0,L50960,5.0,0.0,302.3
12246.0,L56161,126.0,0.0,297.0
12249.0,L55651,64.0,0.0,298.6
12250.0,L53863,11.0,0.0,301.5
12251.0,L55915,112.0,0.0,297.1
12252.0,L50651,58.0,0.0,301.8
12253.0,L49102,92.0,0.0,297.9
12254.0,L51066,171.0,1.0,302.4
12255.0,L52433,75.0,0.0,303.5
12257.0,L51228,39.0,0.0,301.9
12259.0,L55296,48.0,0.0,300.3
12262.0,L55258,113.0,0.0,300.3
12264.0,L52537,130.0,0.0,303.3
12265.0,L57160,192.0,1.0,298.7
12267.0,L56122,15.0,0.0,297.5
12268.0,L47544,128.0,0.0,297.5
12269.0,L49817,126.0,0.0,299.9
12271.0,L48260,156.0,1.0,297.0
12272.0,L48433,108.0,0.0,297.4
12275.0,L47726,110.0,0.0,297.5
12276.0,L54250,183.0,1.0,300.7
12277.0,L55892,131.0,0.0,297.2
12278.0,L55735,0.0,0.0,298.0
12279.0,L47720,94.0,0.0,297.4
12280.0,L49385,105.0,0.0,299.8
12281.0,L53231,136.0,0.0,300.9
12282.0,L53165,142.0,0.0,300.7
12284.0,L50169,133.0,0.0,300.6
12288.0,L48245,148.0,0.0,296.8
12289.0,L54162,148.0,0.0,300.7
12290.0,L55041,25.0,0.0,300.5
12291.0,L52392,125.0,0.0,303.7
12292.0,L52002,106.0,0.0,302.2
12293.0,L49179,7.0,0.0,298.4
12295.0,L56919,98.0,0.0,298.9
12296.0,L51310,24.0,0.0,302.1
12297.0,L49061,45.0,0.0,298.0
12298.0,L54298,201.0,1.0,300.9
12300.0,L55318,143.0,0.0,299.7
12301.0,L52537,130.0,0.0,303.4
12302.0,L57145,146.0,0.0,298.4
12303.0,L49335,142.0,0.0,299.8
12304.0,L56614,50.0,0.0,298.0
12306.0,L54810,90.0,0.0,300.5
12308.0,L56927,187.0,1.0,298.8
12309.0,L49328,94.0,0.0,299.4
12310.0,L55956,64.0,0.0,297.6
12311.0,L48409,153.0,1.0,297.1
12312.0,L49703,47.0,0.0,298.8
12313.0,L49076,2.0,0.0,297.9
12315.0,L51419,220.0,1.0,302.5
12316.0,L52333,13.0,0.0,304.2
12317.0,L55158,97.0,0.0,301.2
12318.0,L54543,57.0,0.0,299.5
12319.0,L51242,176.0,1.0,302.0
12321.0,L51284,169.0,1.0,302.1
12323.0,L54174,143.0,0.0,300.5
12324.0,L56133,59.0,0.0,297.3
12326.0,L48366,31.0,0.0,297.3
12329.0,L50079,99.0,0.0,300.6
12332.0,L49082,194.0,1.0,298.0
12333.0,L54544,2.0,0.0,299.9
12334.0,L55251,106.0,0.0,300.5
12335.0,L52418,40.0,0.0,303.7
12336.0,L55502,106.0,0.0,298.7
12337.0,L54515,57.0,0.0,300.0
12340.0,L55795,92.0,0.0,297.6
12341.0,L56661,183.0,1.0,298.9
12342.0,L54140,91.0,0.0,300.8
12344.0,L56639,5.0,0.0,298.4
12345.0,L52112,83.0,0.0,303.3
12347.0,L56800,181.0,1.0,299.1
12348.0,L48397,130.0,0.0,297.8
12349.0,L56470,57.0,0.0,298.2
12351.0,L57132,162.0,1.0,298.3
12352.0,L50459,158.0,1.0,301.2
12355.0,L54981,208.0,1.0,299.9
12356.0,L51448,152.0,1.0,302.7
12358.0,L50992,82.0,0.0,302.0
12359.0,L55459,209.0,1.0,299.1
12361.0,L54671,161.0,1.0,300.4
12363.0,L55914,108.0,0.0,297.2
12364.0,L54338,174.0,1.0,300.2
12365.0,L50791,146.0,0.0,301.7
12366.0,L54253,191.0,1.0,300.7
12367.0,L54848,0.0,0.0,300.6
12368.0,L47853,26.0,0.0,297.7
12369.0,L50639,110.0,0.0,301.5
12370.0,L51262,2.0,0.0,302.0
12373.0,L48204,43.0,0.0,296.2
12375.0,L51493,37.0,0.0,301.7
12377.0,L52494,10.0,0.0,303.9
12379.0,L47992,128.0,0.0,296.8
12380.0,L51067,204.0,1.0,302.4
12382.0,L48518,32.0,0.0,299.0
12383.0,L53821,135.0,0.0,301.4
12384.0,L48402,137.0,0.0,297.0
12385.0,L51638,166.0,1.0,302.6
12387.0,L53991,129.0,0.0,300.1
12389.0,L56488,135.0,0.0,298.4
12391.0,L56674,0.0,0.0,299.0
12392.0,L50542,210.0,1.0,301.4
12393.0,L55158,97.0,0.0,301.0
12396.0,L55699,197.0,1.0,298.3
12397.0,L49899,168.0,1.0,299.5
12398.0,L52869,168.0,1.0,302.4
12401.0,L49706,57.0,0.0,298.8
12402.0,L49056,49.0,0.0,298.3
12403.0,L55656,116.0,0.0,298.5
12407.0,L53889,77.0,0.0,301.5
12408.0,L51795,59.0,0.0,303.0
12409.0,L55756,137.0,0.0,297.6
12410.0,L55256,125.0,0.0,300.3
12411.0,L48839,164.0,1.0,298.0
12412.0,L55753,173.0,1.0,297.6
12414.0,L48274,13.0,0.0,296.9
12415.0,L49243,0.0,0.0,299.5
12416.0,L56909,15.0,0.0,298.7
12417.0,L50759,133.0,0.0,301.8
12419.0,L55214,11.0,0.0,300.7
12420.0,L49809,103.0,0.0,300.0
12421.0,L52992,195.0,1.0,301.4
12422.0,L52767,52.0,0.0,302.5
12423.0,L55122,208.0,1.0,300.7
12424.0,L47449,37.0,0.0,298.1
12425.0,L52007,71.0,0.0,303.4
12427.0,L54754,162.0,1.0,300.5
12428.0,L51287,2.0,0.0,301.9
12429.0,L56661,183.0,1.0,298.9
12430.0,L47437,139.0,0.0,298.0
12431.0,L48605,6.0,0.0,298.7
12432.0,L52009,26.0,0.0,303.4
12433.0,L52763,32.0,0.0,302.5
12438.0,L54443,175.0,1.0,300.4
12440.0,L55006,148.0,0.0,299.8
12442.0,L55018,173.0,1.0,300.1
12443.0,L55406,55.0,0.0,299.1
12444.0,L57078,176.0,1.0,298.8
12445.0,L49123,49.0,0.0,298.5
12446.0,L48117,85.0,0.0,295.6
12447.0,L56938,218.0,1.0,298.6
12448.0,L55447,173.0,1.0,298.8
12449.0,L53760,198.0,1.0,301.7
12451.0,L53154,159.0,1.0,300.5
12452.0,L53535,125.0,0.0,300.3
